University,UG Programs,PG Programs
University College Cork,"Archaeology - Arts (BA (Hons)); Architecture (Joint Programme with MTU) (BSc (Hons)); Arts (BA (Hons)); Arts (International) (BA (Hons)); Arts - Music (BA (Hons)); Asian Studies - Arts (BA (Hons)); Celtic Civilisation - Arts (BA (Hons)); Chinese Studies - Arts (BA (Hons)); Digital Humanities & Information Technology (BA (Hons)); English (BA (Hons)); English - Arts (BA (Hons)); European Studies - Arts (BA (Hons)); Folklore - Arts (BA (Hons)); French - Arts (BA (Hons)); Gaeilge / Irish - Arts (BA (Hons)); Geography - Arts (BA (Hons)); German - Arts (BA (Hons)); Greek & Roman Civilisation - Arts (BA (Hons)); Greek - Arts (BA (Hons)); History - Arts (BA (Hons)); History of Art - Arts (BA (Hons)); Italian - Arts (BA (Hons)); Latin - Arts (BA (Hons)); Philosophy - Arts (BA (Hons)); Portuguese - Arts (BA (Hons)); Spanish - Arts (BA (Hons)); Studies in Music - Arts (BA (Hons)); Theatre & Performative Practices (BA (Hons)); World Languages (BA (Hons)); Accounting (BSc (Hons)); Business Information Systems (BSc (Hons)); Business and Financial Economics - International Direct Entry (BA (Hons)); Commerce (BComm (Hons)); Data Science & Analytics (BSc (Hons)); Finance (BSc (Hons)); Food Marketing & Entrepreneurship (BSc (Hons)); International Business with Languages (BSc (Hons)); Civil, Structural & Environmental Engineering (BE (Hons)); Computer Science (BSc (Hons)); Computer Science - Arts (BA (Hons)); Electrical & Electronic Engineering (BE (Hons)); Energy Engineering (BE (Hons)); Engineering (BE (Hons)); Process and Chemical Engineering (BE (Hons)); Agricultural Science (BAgrSc (Hons)); Anthropology (BA (Hons)); Applied Plant Biology (BSc (Hons)); Applied Psychology (BA (Hons)); Biochemistry (BSc (Hons)); Biological & Chemical Sciences (BSc (Hons)); Biological, Earth & Environmental Sciences (BSc (Hons)); Biomedical Science (Joint Programme with MTU) (BSc (Hons)); Biotechnology (BSc (Hons)); Dentistry (BDS (Hons)); General Nursing (BSc (Hons)); Genetics (BSc (Hons)); Intellectual Disability Nursing (BSc (Hons)); Medical & Health Sciences (BSc (Hons)); Medicine (Graduate Entry) (MB, BCh, BAO (Hons)); Medicine (MB, BCh, BAO (Hons)); Mental Health Nursing (BSc (Hons)); Microbiology (BSc (Hons)); Midwifery (BSc (Hons)); Neuroscience (BSc (Hons)); Nursing (Children's & General Integrated) (BSc (Hons)); Nursing Studies (BSc (Hons)); Occupational Therapy (BSc (Hons)); Paramedic Studies (BSc (Hons)); Paramedic Studies – Practitioner Entry (BSc (Hons)); Pharmacy (MPharm); Physiology (BSc (Hons)); Psychology & Computing (BA (Hons)); Speech and Language Therapy (BSc (Hons)); Studies in Psychology (available for 2017 entrants only) - Arts (BA (Hons)); Zoology (BSc (Hons)); Applied Mathematics - Arts (BA (Hons)); Astrophysics (BSc (Hons)); Chemical Physics (BSc (Hons)); Chemical Sciences (BSc (Hons)); Chemistry (BSc (Hons)); Chemistry of Pharmaceutical Compounds (BSc (Hons)); Chemistry with Forensic Science (BSc (Hons)); Ecology & Environmental Biology (BSc (Hons)); Environmental Science (BSc (Hons)); Financial Mathematics & Actuarial Science (BSc (Hons)); Food Science (BSc (Hons)); Geoscience (BSc (Hons)); Mathematical Sciences & Physics (BSc (Hons)); Mathematical Sciences (BSc (Hons)); Mathematical Sciences (Single Honours) (BSc (Hons)); Mathematical Studies - Arts (BA (Hons)); Mathematics - Arts (BA (Hons)); Nutritional Sciences (BSc (Hons)); Physics & Astrophysics (BSc (Hons)); Physics (BSc (Hons)); Criminology (BA (Hons)); Early Years & Childhood Studies (BA (Hons)); Economics (through Transformational Learning) (BA (Hons)); Economics - Arts (BA (Hons)); Education Gaeilge (BEd (Hons)); Evening Law Degree (BCL (Hons)); Film & Screen Media (BA (Hons)); Government & Political Science (BSc (Hons)); International Development (BSc (Hons)); Law & Business (BCL (Hons)); Law & French (BCL (Hons)); Law & Irish (BCL (Hons)); Law (Clinical) (BCL (Hons)); Law (International) (BCL (Hons)); Law (Pathways) (BCL (Hons)); Physical Education, Sports Studies & Arts (BEd (Hons)); Politics - Arts (BA (Hons)); Public Health Sciences (BSc (Hons)); Religions and Global Diversity - Arts (BA (Hons)); Science Education (BEd (Hons)); Social Science (BSocSc (Hons)); Social Work (BSW (Hons)); Sociology - Arts (BA (Hons)); Youth & Community Work (BSocSc (Hons))","Archaeology - Archaeological Excavation (MA); Archaeology - Human Osteoarchaeology (MA); Architecture (Joint Programme with MTU) (MArch); Art History - Modern & Contemporary Art History, Theory & Criticism (MA); Arts Management & Creative Producing (MA); Asian Studies (MA); Celtic Civilisation (MA); Classical Studies (MA); Digital Arts & Humanities (MA); English - Irish Writing & Film (MA); English - Modernities: Literature, Theory & Culture from the Romantics to the Present (MA); English – Texts & Contexts: Medieval to Renaissance (MA); Experimental Sound Practice (MA); Gaelic Literature & Culture (Online) (MA); Geoinformatics (MSc); Global Cultures & Languages (MA); Global Gallery Studies (MA); Health & Society (MA); History (MA); History - Local History (MA); History - The Irish Revolution 1912-1923 (MA); Irish - Early & Medieval Irish (MA); Irish - Modern Irish (Nua-Ghaeilge) (MA); Irish Mythology & Folklore (Online) (MA); Linguistics - Applied Linguistics (MA); Medieval History: Culture, Text, Image (MA); Museum Studies (MA); Music & Cultural History (MA); Music - Ethnomusicology (MA); Philosophy (MA); Planning & Sustainable Development (MPlan); Redesigning the Post-Industrial City (RePIC) (MSc); Strategic Studies (Online) (MA); Theatre & Performative Practices (MA); Translation Studies (MA); Accounting (MACC); Business Analytics (MSc); Business Economics (MSc); Co-operative & Social Enterprise (Online) (MSc); Cyber Risk for Business (MSc); Data Science & Analytics (MSc); Design & Development of Digital Business (MSc); Executive MBA (MBA); Finance (Banking & Risk Management) (MSc); Finance (Corporate Finance) (MSc); Finance (Investment & Asset Management) (MSc); Food Business & Innovation (MSc); Food Security Policy & Management (MSc); Information Systems for Business Performance (MSc); Management & Marketing (MSc); Management Information & Managerial Accounting Systems (MSc); Marketing (MSc); Masters Qualifying Examination (Business); Project Management (MSc); Sustainable Development, Agri-Food & Co-operatives (MSc); Computing Science (MSc); Engineering - Mechanical Engineering (Manufacturing, Process & Automation Systems) (MEngSc); Engineering - Pharmaceutical & Biopharmaceutical Engineering (MEngSc); Engineering – Electrical & Electronic Engineering (MEngSc); Engineering – Sustainable Energy (MEngSc); Interactive Media (MSc); Anthropology (MA); Audiology (MSc); Beginnings of Irish Christianity (The) (MA); Biochemistry & Biosciences (MRes); Bioinformatics & Computational Biology (MSc); Biology - Marine Biology (MSc); Biology - Molecular Cell Biology with Bioinnovation (MSc); Biotechnology (MSc); Clinical Physiology (MSc); Clinical Trials (Online) (MSc); Dementia (MSc); Dental Public Health (MDPH); Diagnostic Radiography (MSc); End of Life Healthcare Ethics (MSc); Evidence Based Therapy Practice (MSc); Healthcare Quality Improvement (Online) (MSc); Hearing, Balance & Communication (MSc); Human Anatomy (MSc); Industrial Pharmaceutical Sciences, Operations & Management (MSc); Industrial Pharmaceutics (MRes) (MRes); Infection Prevention & Control (Online) (MSc); MSc Nursing (Non-EU) (MSc); Midwifery (MSc); Mindfulness Based Wellbeing Online/Blended (MSc); Nursing - Advanced Practice (Nursing/Midwifery) (MSc); Nursing - Gerontological Nursing (PG Dip / MSc); Nursing - Intensive Care Nursing (PG Dip / MSc); Nursing - Neonatology Nursing (PG Dip / MSc); Nursing - Oncology (PG Dip / MSc); Nursing - Specialist Mental Health Nursing Practice (PG Dip / MSc); Nursing - Trauma & Emergency Nursing (PG Dip / MSc); Nursing Studies (Direct Entry Year 2) (MSc); Nursing Studies (Year 1) (MSc); Obstetrics and Gynaecology (MSc); Occupational Health (MSc); Occupational Health (Online) (MSc); Older Person Rehabilitation (MSc); Pharmaceutical Technology & Quality Systems (MSc); Pharmacy - Clinical Pharmacy (Online) (MSc); Physiotherapy (MSc); Psychology - Applied Psychology (MA); Psychology - Applied Psychology (Mental Health) (MA); Psychology - Applied Psychology (Positive & Coaching Psychology) (MA); Psychology – Work & Organisational Psychology/Behaviour (MA); Radiation Therapy (MSc); Sports & Exercise Medicine (MMedSc); Surgical Science (MCh); Actuarial Science (MSc); Applied Coastal & Marine Management (MSc); Chemistry - Analysis of Pharmaceutical Compounds (MSc); Chemistry - Analytical Chemistry (MSc); Chemistry - Environmental Analytical Chemistry (MSc); Financial & Computational Mathematics (MSc); Food Microbiology (MSc); Food Science (MSc); Freshwater Quality Monitoring & Assessment (Online) (MSc); Geology - Applied Environmental Geoscience (MSc); Geology - Exploration Field Geology (MSc); Human Nutrition & Dietetics (MSc); Mathematical Modelling & Machine Learning (MSc); Sustainability in Enterprise (Online) (PGCert / MSc); Advanced Fieldwork Practice and Supervision [Social Work] (MA); Chinese - Teaching Chinese to Speakers of Other Languages (MA); Creative Writing (MA); Criminology (MA); Digital Cultures (Online) (MA); Education (MEd (Modular)); Education - Professional Master of Education (Secondary School/Post-Primary Teacher Training) (PME); Film & Screen Media (MA); Government & Politics (MSc); Human Resource Management (MSc); International Public Policy & Diplomacy (MSc); International Relations (MA); Irish Language & European Law (MA); Law (Marine & Maritime Law) (LLM); Law LLB (LLB) (Law Graduates); Law LLB (LLB) (Non-Law Graduates); Law LLM (Business Law) (LLM); Law LLM (Children's Rights & Family Law) (LLM); Law LLM (Environmental & Natural Resources Law) (LLM); Law LLM (Intellectual Property & E-Law) (LLM); Law LLM (International Human Rights Law & Public Policy) (LLM); Law LLM (LLM); Personal & Management Coaching (MSc); Professional Master of Education (Art & Design) (Jointly offered with MTU-CCAD) (PME); Public Health (MPH); Public Health (Online) (MPH); Social Policy (MSocSc); Social Work (MSW); Sociology (MA); Sociology of Sustainability & Global Challenges (MA); Teaching & Learning in Higher Education - Third Level Education (MA); Voluntary & Community Sector Management (MSocSc); Women's Studies (MA); Youth Arts and Sports Education (MSocSc)"
American University of Science and Technology,,
Norwich University of the Arts,,
University of Vienna,,
International Islamic Academy of Uzbekistan,,
International Christian University,,
"King Edward Medical University, Lahore. ",,
Altınbaş University,,
University of the Ryukyus,,
Ternopil Ivan Puluj National Technical University,,
University of Peloponnese,,
Medical University of Gdańsk,,
cole des Mines de Nancy,,
Lawrence University,,
Da Yeh University,,
Huazhong Agricultural University,,
Ufa State Petroleum Technological University,,
Arab American University,,
Webster University - Leiden,,
Marmara University,,
Kanagawa University,,
School of Economics and management,,
University of Minnesota Twin Cities,,Master of Business Administration; Master of Computer Science; Master of Science in Computer Science; Master of Science in Electrical and Computer Engineering; Master of Science in Scientific and Technical Communication; Distance Public Health Administration and Policy MPH; Executive MPH in Public Health Administration and Policy; Executive Master of Healthcare Administration (MHA); Master of Arts in Integrative Health and Wellbeing Coaching; Master of Health Informatics; Master of Professional Studies in Applied Sciences Leadership; Master of Public Health in Maternal and Child Health; Master of Science in Clinical Research; Master of Science in Dental Hygiene; Master of Arts in Applied Child and Adolescent Development; Master of Education; Master of Education in Family Education (M.Ed.); Master of Education in Professional Studies Learning Technologies (M.Ed.)
University of Sopron,,
Universidad Francisco Gavidia,,
Film and Television Institute of India,,
Youngsan University,,
Chubu University,,
Jyväskylä University of Applied Sciences ,,
Xavier University of Louisiana,,
Graduate School of Economics and Management,International Economics and Business; Public Policy and Administration,International Management; International Trade and Entrepreneurship; Sustainable Solid Waste Management; Applied and International Economics; Applied and International Economics; PR and Advertising in International Communications; PR and Advertising in Internet Marketing
Yeditepe University,,
Namangan State University,,
Rostov State Transport University,,
Missouri University of Science and Technology,"Bachelor of Science in Environmental Engineering; Bachelor of Science in Geological Engineering - Environmental Protection and Hazardous Waste; Bachelor of Science in Mechanical Engineering - Mechanical Design and Analysis Emphasis; Bachelor of Science in Philosophy; Bachelor of Science in Business and Management Systems - E-commerce; Bachelor of Science in Business and Management Systems - Enterprise Resource Planning; Bachelor of Science in Business and Management Systems - Finance; Bachelor of Science in Business and Management Systems - Human Computer Interaction; Bachelor of Science in Business and Management Systems - Marketing; Bachelor of Science in Aerospace Engineering; Bachelor of Science in Architectural Engineering - Construction Engineering and Project Management; Bachelor of Science in Architectural Engineering - Construction Materials; Bachelor of Science in Architectural Engineering - Environmental Systems for Buildings; Bachelor of Science in Architectural Engineering - Structural Engineering; Bachelor of Science in Business and Management Systems - Management Information Systems; Bachelor of Science in Ceramic Engineering; Bachelor of Science in Chemical Engineering; Bachelor of Science in Chemical Engineering - Biochemical Engineering; Bachelor of Science in Computer Engineering - Computational Intelligence; Bachelor of Science in Computer Engineering - Computers and Architecture; Bachelor of Science in Computer Engineering - Embedded Computer Systems; Bachelor of Science in Computer Engineering - Integrated Circuits and Logic Design; Bachelor of Science in Computer Engineering - Networking and Software Engineering; Bachelor of Science in Computer Engineering - Security and Reliability; Bachelor of Science in Computer Science; Bachelor of Science in Electrical Engineering; Bachelor of Science in Engineering Management - General Emphasis; Bachelor of Science in Engineering Management - Industrial Engineering; Bachelor of Science in Engineering Management - Management of Technology; Bachelor of Science in Geological Engineering - Engineering Geology and Geotechnics; Bachelor of Science in Geological Engineering - Quarry Engineering; Bachelor of Science in Information Science and Technology - Enterprise Resource Planning; Bachelor of Science in Information Science and Technology - Human Computer Interaction; Bachelor of Science in Mechanical Engineering - Energy Conversion Emphasis; Bachelor of Science in Mechanical Engineering - Manufacturing Processes Emphasis; Bachelor of Science in Mining Engineering - Coal Emphasis; Bachelor of Science in Mining Engineering - Explosives Engineering Emphasis; Bachelor of Science in Mining Engineering - Mining and the Environment Emphasis; Bachelor of Science in Mining Engineering - Quarry Engineering Emphasis; Bachelor of Science in Mining Engineering - Sustainable Development Emphasis; Bachelor of Science in Nuclear Engineering; Bachelor of Science in Petroleum Engineering; Bachelor of Arts in Biological Sciences; Bachelor of Arts in Biological Sciences - Pre-Medicine Emphasis; Bachelor of Arts in Psychology; Bachelor of Science in Biological Sciences; Bachelor of Science in Psychology; Bachelor of Arts in Chemistry; Bachelor of Science in Applied Mathematics - Actuarial Science; Bachelor of Science in Applied Mathematics - Algebra/Discrete Mathematics; Bachelor of Science in Applied Mathematics - Applied Analysis; Bachelor of Science in Applied Mathematics - Computational Mathematics; Bachelor of Science in Applied Mathematics - Statistics; Bachelor of Science in Chemistry; Bachelor of Science in Chemistry - Biochemistry Emphasis; Bachelor of Science in Chemistry - Polymer and Coatings Science Emphasis; Bachelor of Science in Chemistry - Pre-Medicine Emphasis; Bachelor of Science in Geological Engineering - Groundwater Hydrology and Contaminant Transport; Bachelor of Science in Geological Engineering - Petroleum, Energy and Natural Resources; Bachelor of Science in Geology and Geophysics - General Geology; Bachelor of Science in Geology and Geophysics - Geochemistry; Bachelor of Science in Geology and Geophysics - Geophysics; Bachelor of Science in Geology and Geophysics - Groundwater and Environmental Geochemistry; Bachelor of Science in Geology and Geophysics - Petroleum Geology; Bachelor of Science in Metallurgical Engineering; Bachelor of Science in Physics; Bachelor of Arts in Biological Sciences - Secondary Education Emphasis; Bachelor of Arts in Chemistry - Secondary Education; Bachelor of Arts in Economics - Secondary Education Emphasis; Bachelor of Arts in English - Secondary Education Emphasis; Bachelor of Arts in History - Secondary Education Emphasis; Bachelor of Arts in Multidisciplinary Studies; Bachelor of Arts in Psychology - Secondary Education; Bachelor of Science in Applied Mathematics - Secondary Education; Bachelor of Science in Economics; Bachelor of Science in Mining Engineering - Mining Health and Safety Emphasis; Bachelor of Science in Psychology - Secondary Education; Bachelor of Science in Technical Communication",Master of Science in Environmental Engineering; MS in Nuclear Engineering; MS in Petroleum Engineering; Master of Engineering in Geotechnics; Master of Engineering in Manufacturing; Master of Engineering in Mining Engineering; Master of Science in Aerospace Engineering; Master of Science in Ceramic Engineering; Master of Science in Chemical Engineering; Master of Science in Computer Engineering; Master of Science in Computer Science; Master of Science in Electrical Engineering; Master of Science in Engineering Management; Master of Science in Explosives Engineering; Master of Science in Information Science and Technology; Master of Science in Manufacturing Engineering; Master of Science in Materials Science and Engineering; Master of Science in Mechanical Engineering; Master of Science in Metallurgical Engineering; Master of Science in Mining Engineering; Master of Science in Systems Engineering; Master of Science for Teachers in Physics; Master of Science in Applied Mathematics - Mathematics; Master of Science in Applied Mathematics - Statistics; Master of Science in Applied and Environmental Biology; Master of Science in Chemistry; Master of Science in Geological Engineering; Master of Science in Geology and Geophysics; Master of Science in Physics; Master of Science for Teachers in Mathematics; Master of Science in Technical Communication
Ural State Mining University,,
HTMi Hotel and Tourism Management Institute Switzerland,,
KAIST College of Business,"Business and Technology Management, BS","Business and Technology Management, Integrated MS-PhD; Business and Technology Management, MS; Green Business & Policy, MS; Information Management, MS; Information and Telecommunication Technology, MA; Information and Telecommunication Technology, MS; Innovation and Technology Management, MS; Management Engineering, MS; Master of Financial Engineering Program"
Lally School of Management,,
Graduate School of Business Administration Zurich,,
Universiti Kuala Lumpur (UniKL),,
2U University Partnerships,,
Academy of Fine Arts,,
George Washington University School of Business,Bachelor of Accountancy; Bachelor of Business Administration; Bachelor of Science in Finance,Master in Management; Master of Accountancy; Master of Interdisciplinary Business Studies; Master of Science in Applied Finance; Master of Science in Business Analytics; Master of Science in Finance; Master of Science in Government Contracts; Master of Science in Project Management; Master of Science in Project Management; Master of Science in Information Systems Technology; Master of Human Resource Management; Master of Human Resource Management; Master of Science in International Business; Master of Science in Sport Management; Master of Tourism Administration
Howard University,Bachelor of Architecture; Bachelor of Arts in Art History; Bachelor of Arts in English; Bachelor of Arts in Fashion Design; Bachelor of Arts in History; Bachelor of Arts in Interior Design; Bachelor of Arts in Philosophy; Bachelor of Fine Arts in Acting; Bachelor of Fine Arts in Ceramics; Bachelor of Fine Arts in Dance; Bachelor of Fine Arts in Design; Bachelor of Fine Arts in Electronic Studio; Bachelor of Fine Arts in Musical Theatre; Bachelor of Fine Arts in Painting; Bachelor of Fine Arts in Photography; Bachelor of Fine Arts in Sculpture; Bachelor of Fine Arts in Theatre Arts Administration; Bachelor of Fine Arts in Theatre Technology; Bachelor of Music in Music Education - Instrument; Bachelor of Music in Music Education - Organ; Bachelor of Music in Music Education - Piano; Bachelor of Music in Music Education - Voice; Bachelor of Music in Performance - Instrumental; Bachelor of Music in Performance - Piano; Bachelor of Music in Performance - Voice; Bachelor of Business Administration in Accounting; Bachelor of Business Administration in International Business; Bachelor of Business Administration in Management; Bachelor of Science in Mathematics - Actuarial Science; Bachelor of Business Administration in Information Systems; Bachelor of Science in Chemical Engineering; Bachelor of Science in Civil Engineering; Bachelor of Science in Computer Engineering; Bachelor of Science in Computer Science; Bachelor of Science in Electrical Engineering; Bachelor of Science in Mechanical Engineering; Bachelor of Science in Biology; Bachelor of Science in Psychology; Bachelor of Science in Chemistry; Bachelor of Science in Mathematics - Applied Mathematics; Bachelor of Science in Mathematics - Computer Science; Bachelor of Science in Mathematics - Mathematics Education; Bachelor of Science in Mathematics - Pure Mathematics; Bachelor of Science in Physics - Applied Physics; Bachelor of Science in Physics - Professional Physics; Bachelor of Arts in Economics; Bachelor of Arts in Political Science; Bachelor of Business Administration in Supply Chain Management; Bachelor of Science in Human Development,
Polytechnic University of the Philippines ,,
Universidad del Sagrado Corazón,,
