University,UG Programs,PG Programs
University of Cumbria,"English Literature; Fine Art; Fine Art (with integrated foundation year); Games Design; Games Design (with integrated foundation year); Geography; Geography (with integrated foundation year); Graphic Design; Graphic Design (with integrated foundation year); Illustration; Illustration (with integrated foundation year); Photography; Photography (with integrated foundation year); Theatre and Performance; Business Management; Business Management (with integrated foundation year); Business Management (with sandwich placement); Business Management with Human Resources Management; Business Management with Human Resources Management (with integrated foundation year); Business Management with Human Resources Management (with sandwich placement); Business Management with Marketing; Business Management with Marketing (with integrated foundation year); Business Management with Marketing (with sandwich placement); Business, Accounting and Finance; Business, Accounting and Finance (Top-up); Business, Accounting and Finance (with integrated foundation year); Business, Accounting and Finance (with sandwich placement); Forest Management (with sandwich year); Global Business Management (Top-up); International Business Management; International Business Management (Top-up); International Business Management (with integrated foundation year); International Business Management (with sandwich placement); International Business and Communication (Top-up); Project Management; Project Management (Top-up); Forensic Science (with integrated foundation year); Adult Nursing; Applied Psychology; Applied Psychology (with integrated foundation year); Biomedical Sciences; Biomedical Sciences (with integrated foundation year); Children's Nursing; Diagnostic Radiography; Forest Management; Forestry (Top-up); Health and Social Care; Health and Social Care (with integrated foundation year); Healthcare Science; Learning Disabilities Nursing; Mental Health Nursing; Microbiology; Microbiology (with integrated foundation year); Midwifery; Occupational Therapy; Paramedic Science; Physiotherapy; Psychology; Psychology (with integrated foundation year); Zoology; Zoology (with integrated foundation year); Zoology (with sandwich year); Animal Conservation Science; Animal Conservation Science (with integrated foundation year); Animal Conservation Science (with sandwich year); Applied Chemistry (Top-up); Marine and Freshwater Conservation; Marine and Freshwater Conservation (with integrated foundation year); Marine and Freshwater Conservation (with sandwich year); Woodland Ecology and Conservation; Woodland Ecology and Conservation (with integrated foundation year); Woodland Ecology and Conservation (with sandwich year); Criminology; Criminology (with integrated foundation year); Criminology with Applied Psychology; Criminology with Applied Psychology (with integrated foundation year); Criminology with Forensic Investigation; Criminology with Forensic Investigation (with integrated foundation year); Education Studies; Education Studies (Top-up); Film and Television; Film and Television (with integrated foundation year); Forensic Science; Law; Law (with integrated foundation year); Outdoor Adventure and Environmental Studies; Outdoor Education (Top-up); Outdoor Leadership; Practice Development (Top-up); Primary Education (3-11) with QTS; Primary Education (5-11): Inclusion with SEND with QTS; Professional Policing; Professional Policing (with integrated foundation year); Security, Intelligence and Investigative Practice; Security, Intelligence and Investigative Practice (with integrated foundation year); Social Work; Sport Rehabilitation; Sport Rehabilitation (with integrated foundation year); Sport, Coaching and Physical Education; Sport, Coaching and Physical Education (Top-up); Sport, Coaching and Physical Education (with integrated foundation year); Teaching and Learning; Teaching and Learning (Top-up); Wildlife Media; Wildlife Media (with integrated foundation year); Working with Children and Families; Working with Children and Families (Top-up); Working with Children and Families (with integrated foundation year)","Arts and Cultural Leadership and Management (Taught); Arts and Cultural Leadership and Management (Taught); Contemporary Fine Art (Taught); Contemporary Fine Art (Taught); Creative Practice (Taught); Creative Practice (Taught); Graphic Novels and Children’s Book Illustration (Taught); Graphic Novels and Children’s Book Illustration (Taught); Literature, Romanticism and the English Lake District (Taught); Industrial Leadership (Taught); International Management (Taught); International Management (Taught); Computer Science and International Business (Taught); Data Analytics (Taught); Industrial Leadership (Engineering) (Taught); Advanced Clinical Practice (Taught); Counselling and Psychotherapy (Taught); Medical Imaging (Magnetic Resonance Imaging) (Taught); Medical Imaging (Taught); Medical Imaging (Ultrasound) (Taught); Medical Imaging (Ultrasound) (Taught); Midwifery (Pre-Registration) (Taught); Occupational Therapy (Pre-Registration) (Taught); Paramedic (Practice Development) (Full-time) (Taught); Paramedic (Practice Development) (Part-time) (Taught); Physiotherapy (Pre-registration) (Taught); Practice Development (Taught); Practice Development (Taught); Psychology (Applied Social Science) (Taught); Psychology (Applied Social Science) (Taught); Psychology (Interpersonal Violence and Abuse) (Taught); Psychology (Interpersonal Violence and Abuse) (Taught); Psychology (Legal and Criminological) (Taught); Psychology (Legal and Criminological) (Taught); Psychology (Organisational) (Taught); Psychology (Organisational) (Taught); Psychology (Research Methods and Statistics) (Taught); Psychology (Research Methods and Statistics) (Taught); Environment, Health and Wellbeing (Taught); Environment, Health and Wellbeing (Taught); Outdoor and Experiential Learning (Pathways) (Taught); Outdoor and Experiential Learning (Pathways) (Taught); Coaching and Mentoring (Taught); Creative Writing (Taught); Criminology, Risk and Safeguarding (Taught); Education Professional Practice (with pathways) (Taught); International Business Law (Taught); Social Work (Taught); Working with Children, Adolescents and Families (Taught); Working with Children, Adolescents and Families (Taught)"
Spelman College,,
Gachon University,,
Indian Institute of Technology Hyderabad (IITH),,
Royal College of Music,,
University Center of Illizi,English literature; Accounting and in-depth taxation - Bachelor -; Business management - Bachelor -; Specialty Accounting and taxation - Bachelor -; Computer sciences - Bachelor -; Sociology,Business management - Master -; In-depth privte law
Himachal Pradesh University,,
"University of California, Hastings College of Law",,
Jeonbuk National University,,
Universidad Mayor de San Francisco Xavier,,
Universidad Argentina John F. Kennedy,,
Universidad Antonio Narino ,,
International European University,,
Accademia Teatro alla Scala,,
University College Cork,"Archaeology - Arts (BA (Hons)); Architecture (Joint Programme with MTU) (BSc (Hons)); Arts (BA (Hons)); Arts (International) (BA (Hons)); Arts - Music (BA (Hons)); Asian Studies - Arts (BA (Hons)); Celtic Civilisation - Arts (BA (Hons)); Chinese Studies - Arts (BA (Hons)); Digital Humanities & Information Technology (BA (Hons)); English (BA (Hons)); English - Arts (BA (Hons)); European Studies - Arts (BA (Hons)); Folklore - Arts (BA (Hons)); French - Arts (BA (Hons)); Gaeilge / Irish - Arts (BA (Hons)); Geography - Arts (BA (Hons)); German - Arts (BA (Hons)); Greek & Roman Civilisation - Arts (BA (Hons)); Greek - Arts (BA (Hons)); History - Arts (BA (Hons)); History of Art - Arts (BA (Hons)); Italian - Arts (BA (Hons)); Latin - Arts (BA (Hons)); Philosophy - Arts (BA (Hons)); Portuguese - Arts (BA (Hons)); Spanish - Arts (BA (Hons)); Studies in Music - Arts (BA (Hons)); Theatre & Performative Practices (BA (Hons)); World Languages (BA (Hons)); Accounting (BSc (Hons)); Business Information Systems (BSc (Hons)); Business and Financial Economics - International Direct Entry (BA (Hons)); Commerce (BComm (Hons)); Data Science & Analytics (BSc (Hons)); Finance (BSc (Hons)); Food Marketing & Entrepreneurship (BSc (Hons)); International Business with Languages (BSc (Hons)); Civil, Structural & Environmental Engineering (BE (Hons)); Computer Science (BSc (Hons)); Computer Science - Arts (BA (Hons)); Electrical & Electronic Engineering (BE (Hons)); Energy Engineering (BE (Hons)); Engineering (BE (Hons)); Process and Chemical Engineering (BE (Hons)); Agricultural Science (BAgrSc (Hons)); Anthropology (BA (Hons)); Applied Plant Biology (BSc (Hons)); Applied Psychology (BA (Hons)); Biochemistry (BSc (Hons)); Biological & Chemical Sciences (BSc (Hons)); Biological, Earth & Environmental Sciences (BSc (Hons)); Biomedical Science (Joint Programme with MTU) (BSc (Hons)); Biotechnology (BSc (Hons)); Dentistry (BDS (Hons)); General Nursing (BSc (Hons)); Genetics (BSc (Hons)); Intellectual Disability Nursing (BSc (Hons)); Medical & Health Sciences (BSc (Hons)); Medicine (Graduate Entry) (MB, BCh, BAO (Hons)); Medicine (MB, BCh, BAO (Hons)); Mental Health Nursing (BSc (Hons)); Microbiology (BSc (Hons)); Midwifery (BSc (Hons)); Neuroscience (BSc (Hons)); Nursing (Children's & General Integrated) (BSc (Hons)); Nursing Studies (BSc (Hons)); Occupational Therapy (BSc (Hons)); Paramedic Studies (BSc (Hons)); Paramedic Studies – Practitioner Entry (BSc (Hons)); Pharmacy (MPharm); Physiology (BSc (Hons)); Psychology & Computing (BA (Hons)); Speech and Language Therapy (BSc (Hons)); Studies in Psychology (available for 2017 entrants only) - Arts (BA (Hons)); Zoology (BSc (Hons)); Applied Mathematics - Arts (BA (Hons)); Astrophysics (BSc (Hons)); Chemical Physics (BSc (Hons)); Chemical Sciences (BSc (Hons)); Chemistry (BSc (Hons)); Chemistry of Pharmaceutical Compounds (BSc (Hons)); Chemistry with Forensic Science (BSc (Hons)); Ecology & Environmental Biology (BSc (Hons)); Environmental Science (BSc (Hons)); Financial Mathematics & Actuarial Science (BSc (Hons)); Food Science (BSc (Hons)); Geoscience (BSc (Hons)); Mathematical Sciences & Physics (BSc (Hons)); Mathematical Sciences (BSc (Hons)); Mathematical Sciences (Single Honours) (BSc (Hons)); Mathematical Studies - Arts (BA (Hons)); Mathematics - Arts (BA (Hons)); Nutritional Sciences (BSc (Hons)); Physics & Astrophysics (BSc (Hons)); Physics (BSc (Hons)); Criminology (BA (Hons)); Early Years & Childhood Studies (BA (Hons)); Economics (through Transformational Learning) (BA (Hons)); Economics - Arts (BA (Hons)); Education Gaeilge (BEd (Hons)); Evening Law Degree (BCL (Hons)); Film & Screen Media (BA (Hons)); Government & Political Science (BSc (Hons)); International Development (BSc (Hons)); Law & Business (BCL (Hons)); Law & French (BCL (Hons)); Law & Irish (BCL (Hons)); Law (Clinical) (BCL (Hons)); Law (International) (BCL (Hons)); Law (Pathways) (BCL (Hons)); Physical Education, Sports Studies & Arts (BEd (Hons)); Politics - Arts (BA (Hons)); Public Health Sciences (BSc (Hons)); Religions and Global Diversity - Arts (BA (Hons)); Science Education (BEd (Hons)); Social Science (BSocSc (Hons)); Social Work (BSW (Hons)); Sociology - Arts (BA (Hons)); Youth & Community Work (BSocSc (Hons))","Archaeology - Archaeological Excavation (MA); Archaeology - Human Osteoarchaeology (MA); Architecture (Joint Programme with MTU) (MArch); Art History - Modern & Contemporary Art History, Theory & Criticism (MA); Arts Management & Creative Producing (MA); Asian Studies (MA); Celtic Civilisation (MA); Classical Studies (MA); Digital Arts & Humanities (MA); English - Irish Writing & Film (MA); English - Modernities: Literature, Theory & Culture from the Romantics to the Present (MA); English – Texts & Contexts: Medieval to Renaissance (MA); Experimental Sound Practice (MA); Gaelic Literature & Culture (Online) (MA); Geoinformatics (MSc); Global Cultures & Languages (MA); Global Gallery Studies (MA); Health & Society (MA); History (MA); History - Local History (MA); History - The Irish Revolution 1912-1923 (MA); Irish - Early & Medieval Irish (MA); Irish - Modern Irish (Nua-Ghaeilge) (MA); Irish Mythology & Folklore (Online) (MA); Linguistics - Applied Linguistics (MA); Medieval History: Culture, Text, Image (MA); Museum Studies (MA); Music & Cultural History (MA); Music - Ethnomusicology (MA); Philosophy (MA); Planning & Sustainable Development (MPlan); Redesigning the Post-Industrial City (RePIC) (MSc); Strategic Studies (Online) (MA); Theatre & Performative Practices (MA); Translation Studies (MA); Accounting (MACC); Business Analytics (MSc); Business Economics (MSc); Co-operative & Social Enterprise (Online) (MSc); Cyber Risk for Business (MSc); Data Science & Analytics (MSc); Design & Development of Digital Business (MSc); Executive MBA (MBA); Finance (Banking & Risk Management) (MSc); Finance (Corporate Finance) (MSc); Finance (Investment & Asset Management) (MSc); Food Business & Innovation (MSc); Food Security Policy & Management (MSc); Information Systems for Business Performance (MSc); Management & Marketing (MSc); Management Information & Managerial Accounting Systems (MSc); Marketing (MSc); Masters Qualifying Examination (Business); Project Management (MSc); Sustainable Development, Agri-Food & Co-operatives (MSc); Computing Science (MSc); Engineering - Mechanical Engineering (Manufacturing, Process & Automation Systems) (MEngSc); Engineering - Pharmaceutical & Biopharmaceutical Engineering (MEngSc); Engineering – Electrical & Electronic Engineering (MEngSc); Engineering – Sustainable Energy (MEngSc); Interactive Media (MSc); Anthropology (MA); Audiology (MSc); Beginnings of Irish Christianity (The) (MA); Biochemistry & Biosciences (MRes); Bioinformatics & Computational Biology (MSc); Biology - Marine Biology (MSc); Biology - Molecular Cell Biology with Bioinnovation (MSc); Biotechnology (MSc); Clinical Physiology (MSc); Clinical Trials (Online) (MSc); Dementia (MSc); Dental Public Health (MDPH); Diagnostic Radiography (MSc); End of Life Healthcare Ethics (MSc); Evidence Based Therapy Practice (MSc); Healthcare Quality Improvement (Online) (MSc); Hearing, Balance & Communication (MSc); Human Anatomy (MSc); Industrial Pharmaceutical Sciences, Operations & Management (MSc); Industrial Pharmaceutics (MRes) (MRes); Infection Prevention & Control (Online) (MSc); MSc Nursing (Non-EU) (MSc); Midwifery (MSc); Mindfulness Based Wellbeing Online/Blended (MSc); Nursing - Advanced Practice (Nursing/Midwifery) (MSc); Nursing - Gerontological Nursing (PG Dip / MSc); Nursing - Intensive Care Nursing (PG Dip / MSc); Nursing - Neonatology Nursing (PG Dip / MSc); Nursing - Oncology (PG Dip / MSc); Nursing - Specialist Mental Health Nursing Practice (PG Dip / MSc); Nursing - Trauma & Emergency Nursing (PG Dip / MSc); Nursing Studies (Direct Entry Year 2) (MSc); Nursing Studies (Year 1) (MSc); Obstetrics and Gynaecology (MSc); Occupational Health (MSc); Occupational Health (Online) (MSc); Older Person Rehabilitation (MSc); Pharmaceutical Technology & Quality Systems (MSc); Pharmacy - Clinical Pharmacy (Online) (MSc); Physiotherapy (MSc); Psychology - Applied Psychology (MA); Psychology - Applied Psychology (Mental Health) (MA); Psychology - Applied Psychology (Positive & Coaching Psychology) (MA); Psychology – Work & Organisational Psychology/Behaviour (MA); Radiation Therapy (MSc); Sports & Exercise Medicine (MMedSc); Surgical Science (MCh); Actuarial Science (MSc); Applied Coastal & Marine Management (MSc); Chemistry - Analysis of Pharmaceutical Compounds (MSc); Chemistry - Analytical Chemistry (MSc); Chemistry - Environmental Analytical Chemistry (MSc); Financial & Computational Mathematics (MSc); Food Microbiology (MSc); Food Science (MSc); Freshwater Quality Monitoring & Assessment (Online) (MSc); Geology - Applied Environmental Geoscience (MSc); Geology - Exploration Field Geology (MSc); Human Nutrition & Dietetics (MSc); Mathematical Modelling & Machine Learning (MSc); Sustainability in Enterprise (Online) (PGCert / MSc); Advanced Fieldwork Practice and Supervision [Social Work] (MA); Chinese - Teaching Chinese to Speakers of Other Languages (MA); Creative Writing (MA); Criminology (MA); Digital Cultures (Online) (MA); Education (MEd (Modular)); Education - Professional Master of Education (Secondary School/Post-Primary Teacher Training) (PME); Film & Screen Media (MA); Government & Politics (MSc); Human Resource Management (MSc); International Public Policy & Diplomacy (MSc); International Relations (MA); Irish Language & European Law (MA); Law (Marine & Maritime Law) (LLM); Law LLB (LLB) (Law Graduates); Law LLB (LLB) (Non-Law Graduates); Law LLM (Business Law) (LLM); Law LLM (Children's Rights & Family Law) (LLM); Law LLM (Environmental & Natural Resources Law) (LLM); Law LLM (Intellectual Property & E-Law) (LLM); Law LLM (International Human Rights Law & Public Policy) (LLM); Law LLM (LLM); Personal & Management Coaching (MSc); Professional Master of Education (Art & Design) (Jointly offered with MTU-CCAD) (PME); Public Health (MPH); Public Health (Online) (MPH); Social Policy (MSocSc); Social Work (MSW); Sociology (MA); Sociology of Sustainability & Global Challenges (MA); Teaching & Learning in Higher Education - Third Level Education (MA); Voluntary & Community Sector Management (MSocSc); Women's Studies (MA); Youth Arts and Sports Education (MSocSc)"
