University,UG Programs,PG Programs
University of Witwatersrand,,"Honours in Accountancy; Honours in Accounting Science; Honours in Applied Development Economics; Honours in Economic Science; Honours in Economics; Honours in Finance; Honours in Human Resource Management; Honours in Information Systems; Honours in Insurance & Risk Management; Honours in Management; Honours in Marketing; LLM Commercial and Business Law; LLM Corporate Law; LLM Environmental Law; LLM General; LLM Human Rights Advocacy and Litigation; LLM International Economic Law; LLM International Law; LLM Labour Law; LLM Master of Laws; LLM Pensions Law; Master of Commerce; Master of Commerce in Accounting; Master of Commerce in Health Economics; Master of Commerce in Information Systems; Master of Commerce in Taxation; Master of Economic Science; Master of Laws in Information and Communications Law; Master of Laws in International Law; Master of Laws in Tax Law; Masters in Applied Development Economics; Masters of Commerce in Economics; Masters of Commerce in Finance; PhD in Accountancy; PhD in Business Sciences; PhD in Economics and Finance; PhD in Law; Postgraduate Diploma in Accountancy; Postgraduate Diploma in Law; Postgraduate Diploma in Specialised Accountancy; Postgraduate Diploma in Taxation; BSc with Honours in Construction Management; BSc with Honours in Quantity Surveying; Bachelor of Architectural Studies with Honours; MSc (Eng) in Chemical Engineering; MSc Engineering; MSc in Electrical Engineering; Master of Architecture (Professional); Master of Engineering in Civil Engineering; Masters of Architecture by research; PhD in Chemical Engineering; PhD in Civil and Environmental Engineering; PhD in Electrical Engineering; Bachelor of Clinical Medical Practice Honours; Bachelor of Clinical Medical Practice with Honours in Emergency Medicine; Bachelor of Health Sciences with Honours in Biokinetics; Bachelor of Health Sciences with Honours in Medical Cell Biology; Bachelor of Health Sciences with Honours in Molecular Medicine; Bachelor of Health Sciences with Honours in Pharmacology; Bachelor of Health Sciences with Honours in Physiology; Bachelor of Health Sciences with Honours in Forensic Sciences; Bachelor of Health Sciences with Honours in Human Biology; Clinical Medical Practice Honours; Diploma in Advanced Nursing; Master of Dentistry; Master of Medicine; Master of Pharmacy; Master of Public Health; Master of Science in Dentistry; Master of Science in Epidemiology; Master of Science in Medicine; Master of Science in Medicine (Research); Master of Science in Medicine in Bioethics and Health Law; Master of Science in Nursing; Master of Science in Nursing (Research); Master of Science in Occupational Therapy; Master of Science in Occupational Therapy (Research); Master of Science in Physiotherapy; Masters in Health Science Education; PhD Doctor of Philosophy in Health Sciences; Postgraduate Diploma in Child Health; Postgraduate Diploma in Occupational Therapy; BA (Honours) - African Languages and Linguistics; BA (Honours) - African Literature; BA (Honours) - Anthropology; BA (Honours) - Applied Drama: Theatre in Education, Communities and Social Contexts; BA (Honours) - Archaeology; BA (Honours) - Arts, Culture and Heritage Management; BA (Honours) - Bachelor of Arts Honours; BA (Honours) - Creative Writing; BA (Honours) - Critical Diversity Studies; BA (Honours) - Demography and Population Studies; BA (Honours) - Development Studies; BA (Honours) - Digital Arts; BA (Honours) - Drama Therapy; BA (Honours) - Drama and Film; BA (Honours) - English; BA (Honours) - Film and Television; BA (Honours) - Fine Art; BA (Honours) - French Language and Literature; BA (Honours) - Geography; BA (Honours) - German Language and Literature; BA (Honours) - Heritage Studies; BA (Honours) - History; BA (Honours) - History of Art; BA (Honours) - International Relations; BA (Honours) - Italian Studies; BA (Honours) - Joint Honours; BA (Honours) - Journalism and Media Studies; BA (Honours) - Labour Policy and Globalisation; BA (Honours) - Linguistics; BA (Honours) - Media Studies; BA (Honours) - Migration Studies; BA (Honours) - Music; BA (Honours) - Organisational Psychology; BA (Honours) - Organisational and Institutional Studies; BA (Honours) - Philosophy; BA (Honours) - Political Studies; BA (Honours) - Portuguese studies; BA (Honours) - Psychology; BA (Honours) - Publishing Studies; BA (Honours) - Sociology; BA (Honours) - South African Sign Language; BA (Honours) - Spanish; BA (Honours) - Translation or Interpreting; BA (Honours) - Transnational Literary and Cultural Studies; BEd (Honours) - Deaf Studies; BEd (Honours) - Education; DLitt - Doctor of Literature; MA - African Literature; MA - Anthropology; MA - Applied Drama: Theatre in Education, Communities & Social Contexts; MA - Applied Ethics for Professionals; MA - Archaeology; MA - Audiology; MA - Clinical Psychology; MA - Community-based Counselling; MA - Drama Therapy; MA - Dramatic Art; MA - Fine Arts; MA - French and Francophone Studies; MA - German Studies; MA - Health Demography; MA - Heritage; MA - History; MA - History of Art; MA - Industrial Sociology; MA - International Relations; MA - Journalism and Media Studies; MA - Linguistics; MA - Media Studies; MA - Migration and Displacement; MA - Organisational Psychology; MA - Philosophy; MA - Political Studies; MA - Psychology; MA - Publishing Studies; MA - Social Work; MA - Sociology; MA - Speech-Language Pathology; MA - Translation; MA  - Creative Writing; MA  - Critical Diversity Studies; MA  - Cultural Policy and Management; MA  - Master of Arts; MA  - Organisational and Institutional Studies; MA - Applied Linguistics; MA - Demography and Population Studies; MA - Development Sociology; MA - Development Studies; MA - Digital Arts; MA - Film and Television; MA - Geography; MA - ICT and Policy Regulation; MA - Interactive Media; MA - Italian Studies; MA - Labour Policy and Globalisation; MA - Transnational Literary and Cultural Studies; MA - e-Science; MEd - Deaf Education; MEd - Education and Works; MEd - Educational Psychology; MEd - The Master of Education; MMus - Master of Music; PGCE - Education; PGDA - Applied Drama and Theatre; PGDip - Arts; PGDip - Deaf Education; PGDip - Translation and Interpreting; PGDipE(HE) - Postgraduate Diploma in Education (Higher Education); PhD - Creative Writing; PhD - Critical Diversity Studies; PhD - Deaf studies; PhD - Demography and Population Studies; PhD - Doctor of Philosophy; PhD - Doctor of Philosophy Education; PhD - Film and Television; PhD - Media Studies; PhD - Migration and Displacement; BSc with Honours in Actuarial Science; BSc with Honours in Animal, Plant and Environmental Sciences; BSc with Honours in Applied Bioinformatics; BSc with Honours in Archaeology; BSc with Honours in Big Data Analytics; BSc with Honours in Biochemistry and Cell Biology; BSc with Honours in Chemistry; BSc with Honours in Computational and Applied Mathematics; BSc with Honours in Computer Science; BSc with Honours in Genetics and Developmental Biology; BSc with Honours in Geochemistry; BSc with Honours in Geography; BSc with Honours in Geography, Archaeology and Environmental Studies; BSc with Honours in Geology; BSc with Honours in Geophysics; BSc with Honours in Mathematical Sciences; BSc with Honours in Mathematical Statistics; BSc with Honours in Mathematics; BSc with Honours in Microbiology and Biotechnology; BSc with Honours in Palaeontology; BSc with Honours in Physics; BSc with Honours in Psychology; MSc in Animal, Plant and Environmental Sciences; MSc in Archaeological Heritage Management; MSc in Artificial Intelligence; MSc in Astrophysics; MSc in Chemistry; MSc in Computational and Applied Mathematics; MSc in Computational and Applied Mathematics; MSc in Computer Science; MSc in Computer Science; MSc in Data Science; MSc in Economic Geology; MSc in Environmental Sciences; MSc in Geographical Information Systems (GIS) and Remote Sensing; MSc in Geosciences; MSc in Hydrogeology; MSc in Interdisciplinary Global Change Studies; MSc in Mathematical Sciences; MSc in Mathematical Statistics; MSc in Mathematical Statistics; MSc in Mathematics; MSc in Mathematics; MSc in Medical Physics; MSc in Molecular and Cell Biology; MSc in Palaeontology and Geology; MSc in Physics; MSc in Radiation Protection; MSc in Resource Conservation Biology; MSc in Robotics; MSc in e-Science; PhD in Animal, Plant and Environmental Sciences; PhD in Chemistry; PhD in Computational and Applied Mathematics; PhD in Computer Science; PhD in Geography, Archaeology and Environmental Studies; PhD in Geosciences; PhD in Mathematical Statistics; PhD in Mathematics; PhD in Molecular and Cell Biology; PhD in Physics; PhD in Science; Postgraduate Diploma in Science in the field of Enterprise Risk Management; Postgraduate Diploma in Science in the field of Radiation Protection; Master of Management in Governance (Development and Economics); Master of Management in Governance (General); Master of Management in Governance (Governance and Management); Master of Management in Governance (Public Policy); Master of Management in Governance (Public and Development Sector Monitoring and Evaluation); Master of Management in Governance (Security); Master of Management in Governance (Social Security); Postgraduate Diploma in Management (Governance and Public Leadership); Postgraduate Diploma in Management (Public and Development Management); Postgraduate Diploma in Management (Public and Development Sector Monitoring and Evaluation); Postgraduate Diploma in Management (Security); Postgraduate Diploma in Management (Social Security)"
Muscat college,,
University of the Algarve,,
Masagung Graduate School of Management,,
Institut national des langues et civilisations orientales,,
"University at Buffalo School of Management, The State University of New York",,
University of Bialystok,,
Ecole d'ingénieurs de Purpan,,
Saint-Petersburg State Forest Technical University named after S.M. Kirova,,
Vilnius Academy of Fine Art,,
Miami Ad School,Art Direction Portfolio; Copywriting Portfolio,Copywriting; Art Direction; Social Media Strategy; Strategic Planning
Conservatoire for Dance and Drama (CDD),,
China University of Geosciences,,
Instituto Nacional de Matemática Pura e Aplicada (IMPA),,
Indian School of Business,,
Oslo National Academy of the Arts,,
Chechen State Pedagogical University (Russia),,
XLRI Xavier School of Management,,
Universidad Panamericana de Guatemala,,
"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",,
Jyväskylä University of Applied Sciences ,,
Kazakh National University of Arts,,
