University,UG Programs,PG Programs
Oklahoma State University ,"Architectural Engineering: Construction Project Management, BEN; Architectural Engineering: Mechanical, Electrical and Plumbing, BEN; Architectural Engineering: Structures, BEN; Architecture, BAR; Art: Art History; Art: Graphic Design; Art: Studio; Art: Studio Art; Arts Administration; Design, Housing and Merchandising: Apparel, Design and Production, BSHS; Design, Housing and Merchandising: Interior Design, BSHS; Design, Housing and Merchandising: Merchandising, BSHS; English; English: Creative Writing; English: Pre-Law; English: Professional Writing; English: Screen Studies; French; French: Pre-Law; Geography; Geography; German; German: Pre-Law; Graphic Design; History; History: Business Essentials; History: Pre-Law; Landscape Architecture, BLA; Landscape Management, BSAG; Multidisciplinary Studies; Multidisciplinary Studies; Multidisciplinary Studies: Business Essentials; Multidisciplinary Studies: Business Essentials; Multidisciplinary Studies: Pre-Law; Multidisciplinary Studies: Pre-Law; Music; Music Industry; Music: Performance, BM; Music Education: Instrumental/Vocal Certification, BM; Philosophy; Philosophy: Pre-Law; Philosophy: Pre-Ministry; Spanish; Spanish: Pre-Law; Theatre; Accounting, BSBA; Entrepreneurship, BSBA; Finance. BSBA; General Business, BSBA; General Business: Pre-Law, BSBA; International Business, BSBA; Management Information Systems, BSBA; Management Information Systems: Data Science, BSBA; Management Information Systems: Information Assurance, BSBA; Management, BSBA; Management: Business Sustainability, BSBA; Management: Human Resource Management, BSBA; Management: Non-Profit Management, BSBA; Management: Sports Management, BSBA; Marketing, BSBA; Aerospace Administration and Operations: Aerospace Logistics (BS); Aerospace Administration and Operations: Aerospace Security (BS); Aerospace Administration and Operations: Aviation Management (BS); Aerospace Administration and Operations: Professional Pilot (BS); Aerospace Administration and Operations: Technical Service Management (BS); Aerospace Engineering, BSAE; Chemical Engineering, BSCH; Chemical Engineering: Biomedical/Biochemical, BSCH; Chemical Engineering: Pre-Medical, BSCH; Civil Engineering, BSCV; Civil Engineering: Environmental BSCV; Computer Engineering, BSCP; Computer Science; Construction Engineering Technology: Building, BSET; Construction Engineering Technology: Heavy, BSET; Electrical Engineering Technology, BSET; Electrical Engineering Technology: Computer, BSET; Electrical Engineering, BSEE; Fire Protection and Safety Engineering Technology, BSET; Geospatial Information Science; Industrial Engineering and Management, BSIE; Mechanical Engineering Technology, BSET; Mechanical Engineering, BSME; Mechanical Engineering: Petroleum, BSME; Mechanical Engineering: Pre-Medical, BSME; Agribusiness, BSAG; Agribusiness: Accounting Double Major, BSAG; Agribusiness: Agricultural Communications Double Major, BSAG; Agribusiness: Community and Regional Analysis, BSAG; Agribusiness: Crop and Soil Sciences, BSAG; Agribusiness: Farm and Ranch Management , BSAG; Agribusiness: International, BSAG; Agribusiness: Natural Resources, BSAG; Agribusiness: Pre-Law, BSAG; Agribusiness: Pre-Veterinary Business Management, BSAG; Agricultural Communications, BSAG; Agricultural Communications: Animal Science Double Major, BSAG; Agricultural Communications: Agribusiness Double Major BSAG; Agricultural Economics, BSAG; Agricultural Education: Agricultural Business and Economics, BSAG; Agricultural Education: Agricultural Communications, BSAG; Agricultural Education: Animal Agriculture, BSAG; Agricultural Education: Horticultural Sciences, BSAG; Agricultural Education: Multidisciplinary, BSAG; Agricultural Education: Natural Resources, BSAG; Agricultural Leadership, BSAG; Agricultural Leadership: Extension Education, BSAG; Agricultural Leadership: International Studies, BSAG; Animal Science: Agricultural Communications Double Major, BSAG; Animal Science: Agricultural Education Double Major, BSAG; Animal Science: Animal Biotechnology, BSAG; Animal Science: Business, BSAG; Animal Science: Livestock Merchandising, BSAG; Animal Science: Pre-Professional, BSAG; Animal Science: Pre-Veterinary Animal Science, BSAG; Animal Science: Production, BSAG; Animal Science: Ranch Operations, BSAG; Animal Science: Strength and Conditioning, BSAG; Biochemistry; Biochemistry and Molecular Biology, BSAG; Biochemistry and Molecular Biology: Pre-Medical or Pre-Veterinary Science, BSAG; Biology; Biology: Allied Health; Biology: Environmental Biology; Biology: Pre-Medical Sciences; Biology: Secondary Teacher Certification; Biosystems Engineering, BSBE; Biosystems Engineering: Bioprocessing and Food Processing, BSBE; Biosystems Engineering: Environmental and Natural Resources, BSBE; Biosystems Engineering: Machine Systems and Agricultural Engineering, BSBE; Biosystems Engineering: Pre-Medical, BSBE; Early Child Care and Development, BSHS; Entomology: Bio-Forensics, BSAG; Entomology: Insect Biology and Ecology, BSAG; Entomology: Pre-Veterinary and Pre-Medical Sciences, BSAG; Food Science: Food Industry, BSAG; Food Science: Food Safety, BSAG; Food Science: Meat Science, BSAG; Food Science: Science, BSAG; Health Education and Promotion: Exercise and Health; Health Education and Promotion: Public Health; Horticulture: Horticultural Business, BSAG; Horticulture: Horticultural Science , BSAG; Horticulture: Public Horticulture, BSAG; Horticulture: Turf Management, BSAG; Microbiology and Molecular Genetics; Microbiology and Molecular Genetics: Medical Laboratory Science; Microbiology and Molecular Genetics: Pre-Medical Professional; Nursing - RN to BSN; Nutritional Sciences: Allied Health, BSHS; Nutritional Sciences: Community Nutrition, BSHS; Nutritional Sciences: Dietetics, BSHS; Nutritional Sciences: Human Nutrition/Pre-Medical Sciences, BSHS; Physiology; Physiology: Pre-Medical Sciences; Plant Biology; Plant Biology: Cell Biology and Molecular Genetics; Plant Biology: Ecology and Evolutionary Biology; Plant Biology: Pre-Law Environmental Policy; Plant Biology: Pre-Pharmacy; Psychology; Psychology; Psychology: Pre-Law; Psychology: Pre-Med; Zoology; Zoology: Ecology and Conservation Biology; Zoology: Pre-Medical Sciences; Zoology: Pre-Veterinary Science; Chemistry: ACS Approved; Chemistry: Departmental Degree; Chemistry: Pre-Health/Pre-Law; Chemistry: Secondary Teacher Certification; Environmental Science: Environmental Policy, BSAG; Environmental Science: Natural Resources, BSAG; Environmental Science: Water Resources, BSAG; Geology; Geology: Environmental Geology; Geology: Petroleum Geology; Geology: Pre-Law; Geology: Secondary Teacher Certification; Mathematics; Mathematics; Mathematics: Actuarial and Financial Mathematics; Mathematics: Applied Mathematics; Mathematics: Pre-Law; Mathematics: Pre-Medical Sciences; Mathematics: Secondary Teacher Certification; Medicinal and Biophysical Chemistry; Natural Resource Ecology and Management: Fisheries and Aquatic Ecology, BSAG; Natural Resource Ecology and Management: Forest Ecology and Management, BSAG; Natural Resource Ecology and Management: Rangeland Ecology and Management, BSAG; Natural Resource Ecology and Management: Wildlife Biology and Pre-Veterinary Science, BSAG; Natural Resource Ecology and Management: Wildlife Ecology and Management, BSAG; Physics; Physics: Applied Physics; Physics: Secondary Teacher Certification; Plant and Soil Sciences: Agronomic Business, BSAG; Plant and Soil Sciences: Crop Production and Management, BSAG; Plant and Soil Sciences: Plant Biotechnology and Improvement, BSAG; Plant and Soil Sciences: Soil and Water Resources, BSAG; American Studies; American Studies; American Studies: Pre-Law; American Studies: Pre-Law; Career and Technical Education: Certification; Career and Technical Education: Non-Certification; Communication Sciences and Disorders; Economics; Economics; Economics, BSBA; Economics: Business Economics and Quantitative Studies, BSBA; Economics: Pre-Law, BSBA; Elementary Education; Family and Consumer Sciences Education, BSHS; Global Studies; Hospitality and Tourism Management, BSHS; Multimedia Journalism; Multimedia Journalism; Physical Education: Teacher Education; Political Science; Political Science; Political Science: Pre-Law; Political Science: Pre-Law; Recreation Management and Recreational Therapy: Recreation Management; Recreation Management and Recreational Therapy: Recreational Therapy; Secondary Education: English; Secondary Education: Foreign Language; Secondary Education: Social Studies; Sociology; Sociology; Sociology: Anthropology; Sociology: Anthropology; Sociology: Applied Sociology; Sociology: Applied Sociology; Sociology: Pre-Law; Sociology: Pre-Medical Science; Sports Media; Sports Media; Sports and Coaching Science; Statistics; Strategic Communication; Strategic Communication","Art History; Creative Writing; Graphic Design; History; MS in Geography; Master of Music; Master of Science - Apparel Design & Production; Master of Science - Option in Interior Design; Master of Science - Option in Merchandising; Philosophy; Theatre; Information Assurance (MS); M.S. in Accounting; MS in Business Analytics; Master of Science in Family Financial Planning; Masters in Entrepreneurship (MSE); Chemical Engineering (MS); Engineering Technology - Option in Fire Safety and Explosion Protection (MS); Engineering and Technology Management (MS); Fire and Emergency Management Administration (MS); M.S. Aviation and Space; Management Information Systems - Option in Data Science (MS); Master of Industrial Engineering and Management; Master of Science in Computer Science; Mechanical and Aerospace Engineering (MS); Agricultural Communications M.S.; Agricultural Economics M.S.; Agricultural Education M.S.; Animal Science; Applied Human Services – Master of Science; Developmental and Family Sciences – Master of Science; Early Childhood Education – Master of Science; Family and Community Services – Master of Science; Food Science (MS); General Agriculture - Option in Agribusiness (MAG); General Agriculture - Option in Agricultural Leadership (MAG); Gerontology – Master of Science; Gerontology – Master of Science; Health and Human Performance - Option in Applied Exercise Science (MS); Health and Human Performance - Option in Health Promotions (MS); Health and Human Performance - Option in Physical Education (MS); Horticulture (MS); M.S. in Biomedical Sciences; M.S. in Integrative Biology; Marriage and Family Therapy – Master of Science; Master of Public Health; Master of Science in Counseling - Option in Mental Health Counseling (MS); Master of Science in Counseling - Option in School Counseling (MS); Master of Science in Forensic Sciences (Non-Thesis Tracks for Professionals); Master of Science in Health Care Administration (HCA); Master of Science in Microbiology, Cell & Molecular Biology; Master of Science in Nutritional Sciences; Masters of Science in Communications Sciences and Disorders; Plant & Soil Science (MS); Plant Biology (MS); Professional Science Master (PSM); Veterinary Biomedical Science (MS); Chemistry (MS); Master of Science (M.S.) in Physics; Materials Science and Engineering (MS); Natural Resource Ecology & Management (MS); M.S. in Educational Leadership Studies: SchoolÂ Administration; Educational Psychology  - Option in Educational Psychology (MS); Educational Psychology  - Option in Research, Evaluation Measurement and Statistics  (MS); Educational Technology - Option in School Library Media (MS); Educational Technology - Option in Educational Technology (MS); Hospitality and Tourism Management (MS); M.S. Sociology; M.S. in Economics; M.S. in Educational Leadership Studies: College Student Development; M.S. in Educational Leadership Studies: Higher Education; M.S. in Educational Leadership Studies: School Administration; M.S. in Quantitative Financial Economics; M.S. in Statistics; MS in Teaching, Learning and Leadership - Option in Curriculum & Leadership Studies (MS); MS in Teaching, Learning and Leadership - Option in Elementary/Middle/Secondary Ed/K-12 Education (MS); MS in Teaching, Learning and Leadership - Option in Gifted and Talented Education (MS); MS in Teaching, Learning and Leadership - Option in Mathematics/Science Education (MS); MS in Teaching, Learning and Leadership - Option in Reading & Literacy (MS); MS in Teaching, Learning and Leadership - Option in Special Education (MS); MS in Teaching, Learning and Leadership - Option in Workforce and Adult Education (MS); Master of Arts in Social Foundations of Education; Master of Arts in Teaching; Master of Athletic Training; Master of Science in Global Studies; Master of Science in Interdisciplinary Studies; Masters of Science in Applied Statistics"
Universidad del Golfo de México (UGMEX),,
Simon Kuznets Kharkiv National University of Economics,,
Cleveland State University,"B.A. in Arabic; B.A. in French; B.A. in History; B.A. in Linguistics; B.A. in Music; B.A. in Philosophy; B.A. in Spanish; B.A. in Theatre Arts; Bachelor of Art; Bachelor of Arts in English - Literature Concentrations; Bachelor of Arts in English - Secondary English Licensure Concentration; Bachelor of Arts in Urban Studies; Bachelor of Music Degree; Bachelor of Arts in Nonprofit Administration; Bachelor of Arts in Organizational Leadership; Bachelor of Business Administration in Accounting; Bachelor of Business Administration in Finance; Bachelor of Business Administration in General Business; Bachelor of Business Administration in International Business; Bachelor of Business Administration in Management; Bachelor of Business Administration in Marketing; Bachelor of Business Administration in Information Systems; Bachelor of Chemical Engineering; Bachelor of Civil Engineering; Bachelor of Computer Engineering; Bachelor of Electrical Engineering; Bachelor of Mechanical Engineering; Bachelor of Science in Computer Science; Bachelor of Science in Mechanical Engineering Technology; B.A. in Anthropology; Bachelor of Arts in Psychology; Bachelor of Science in Biology; Bachelor of Science in Biology - Medical Technology; Bachelor of Science in Health Sciences; Bachelor of Science in Nursing; Bachelor of Science in Pharmaceutical Science; Bachelor of Arts in Environmental Studies; Bachelor of Arts in Mathematics; Bachelor of Arts in Physics; Bachelor of Arts in Public Safety Management; Bachelor of Science in Chemistry - American Chemical Society (ACS) Certified Track; Bachelor of Science in Chemistry - Pre-Professional Studies Track; Bachelor of Science in Environmental Science; Bachelor of Science in Mathematics; Bachelor of Science in Physics; Accelerated 4+1 BA/MPA in Public Administration; B.A. in Black Studies; B.A. in Communication; B.A. in Communication Management; B.A. in Comparative Religion; B.A. in Criminology; B.A. in Economics; B.A. in International Relations; B.A. in Political Science; B.A. in Social Studies; B.A. in Sociology; B.A. in Women's Studies; Bachelor of Arts in Economic Development; Bachelor of Arts in English - Creative Writing Concentration; Bachelor of Arts in Film, Television, and Interactive Media; Bachelor of Arts in Journalism and Promotional Communication; Bachelor of Arts in Liberal Studies; Bachelor of Arts in Speech and Hearing; Bachelor of Business Administration in Business Economics; Bachelor of Business Administration in Operations and Supply Chain Management; Bachelor of Science in Education - Early Childhood Education; Bachelor of Science in Education - Physical Education and Sport; Bachelor of Science in Education - Special Education:(Moderate to Intensive Educational Needs); Bachelor of Science in Education - Special Education:Mild/Moderate Educational Needs Specialization; Bachelor of Science in Education in Middle Childhood Education; Bachelor of Social Work","J.D. /Master of Urban Planning, Design, and Development; Master of Arts in English; Master of Arts in History; Master of Arts in Philosophy; Master of Arts in Spanish; Master of Music in Composition; Master of Music in Performance; Master of Science in Urban Studies; Master of Urban Planning and Development; Masters of Science in Environmental Engineering; Masters of Science in Physics; Master of Nonprofit Administration and Leadership; J.D. /Master of Urban Planning, Design, and Development - Geographic Information Systems (GIS) Concentration; Master of Computer and Information Science - Information Systems; Master of Computer and Technology Endorsement; Master of Electronics Engineering Technology; Master of Science in Chemical Engineering; Master of Science in Electrical Engineering; Master of Science in Engineering Mechanics; Master of Science in Mechanical Engineering; Master of Science in Software Engineering; Masters of Science in Civil Engineering; Master of Arts in Psychology - Clinical Psychology; Master of Arts in Psychology - Diversity Management; Master of Arts in Psychology - Experimental Research; Master of Arts in Psychology - Industrial-Organizational Research; Master of Arts in Psychology - School Psychology; Master of Arts in Speech Pathology and Audiology; Master of Education in Clinical Mental Health Counseling; Master of Education in School Counseling; Master of Education in Sport Management; Master of Occupational Therapy Program; Master of Public Health; Master of Science in Biology; Master of Science in Biomedical Engineering; Master of Science in Health Sciences (MSHS); Master of Science in Nursing; J.D. /Master of Arts in Environmental Studies; J.D. /Master of Science in Environmental Science; J.D. /Master of Science in Environmental Science Program; J.D./Master of Arts in Environmental Studies; Master of Arts in Environmental Studies; Master of Science in Chemistry; Master of Science in Environmental Science; Master of Science in Mathematics; Master of Accountancy; Joint Master's Degree in Social Work; Master of Arts in Communication; Master of Arts in Economics; Master of Arts in Global Interactions; Master of Education in Adult Learning and Development; Master of Education in Community Health Education; Master of Education in Early Childhood Education; Master of Education in Educational Administration with Principal Licensure; Master of Education in Educational Technology; Master of Education in Elementary Education, Teacher Education; Master of Education in Exercise Science; Master of Education in Foreign Language Education, Chinese (With Licensure); Master of Education in Gifted and Talented Learners, (With Licensure); Master of Education in Literacy Education; Master of Education in Literacy Education - Reading Endorsement; Master of Education in Literacy Education - Teaching English to Speakers of Other Languages (TESOL); Master of Education in Middle Childhood Education - Middle Childhood Education- Mathematics or Science; Master of Education in Secondary Education; Master of Education in Special Education (With Licensure); Master of Education in Special Education - Early Childhood Intervention Specialist Concentration; Master of Education in Special Education - Mild/Moderate Intervention Specialist Concentration; Master of Education in Special Education - Moderate/Intensive Intervention Specialist Concentration; Master of Education in Supervision; Master of Education in Urban secondary teaching (licensure, adolescent/young adult 7-12 or multi-age in Spanish); Master of Fine Arts in Creative Writing; Master of Music in Music Education; Master of Public Administration; Master's Degree in Elementary Education and Secondary Education (Advanced and Applied Teacher) Specialization; Master's Degree in Health Professions Education; Master's Degree in Labor Relations and Human Resources"
Kore University of Enna,,
Gazi Üniversitesi,,
John von Neumann University,,
Akita International University,,
Institut Polytechnique Saint-Louis,,
École de Management ESCEM,,
Osh State University,,
Universität Trier,,
ESRA Groupe,,
Indian Institute of Information Technology Design and Manufacturing Kancheepuram,,
Buffalo State College (SUNY),,
Sookmyung Women's University ,,
Inner Mongolia University,,
Academy of Fine Arts,,
Yong In University ,,
Polytechnic of Namibia,,
Institut national des langues et civilisations orientales,,
University St.Kliment Ohridski in Bitola,,
The University of Faisalabad,,
HELP University,"Bachelor of Business (Accounting) (Hons); Bachelor of Business (Finance) (Hons); University of Derby, BA (Hons) Accounting & Finance; University of London Programmes, BSc (Hons) Accounting & Finance; University of London Programmes, BSc (Hons) Banking & Finance; Bachelor of Business (International Business) (Hons); Bachelor of Business Analytics (Honours); Bachelor of Business Psychology (Hons); University of Derby, BA (Hons) Business Management (International Business) (CMI accredited); Bachelor of Communication (Marketing Communication) (Hons); Bachelor of Communication (Media Studies) (Hons); Bachelor of Communication (Public Relations) (Hons); Bachelor of Early Childhood Education (Hons); Bachelor of Economics (Hons); University of London Programmes, BSc (Hons) Economics; University of London Programmes, BSc (Hons) Economics & Management; Bachelor of Education (TESL); Bachelor of Business (Entrepreneurship) (Hons); Bachelor of Business (Hospitality Management) (Hons); Bachelor of Tourism Management (Hons); Bachelor of Business (Human Resource Management) (Hons); Bachelor of Information Technology (Honours) (2U 1I) (Work-based learning); Bachelor of Information Technology (Hons); Bachelor of Information Technology (Hons) Data Analytics; Bachelor of Laws (Hons); UK Degree Transfer Programme (Law); Bachelor of Management (Hons); University of Derby, BA (Hons) Business Management (CMI Accredited); Bachelor of Business (Marketing) (Hons); Bachelor of Psychology (Hons); HELP-Flinders University Bachelor of Psychological Science (Hons) (Joint Degree)",Master of Accounting and Finance (MAF); Master of Corporate Governance; Doctor of Business Administration accredited by CMI (UK); Master of Philosophy; Master of Science in Economic Crime Management; Master of Education in Teaching And Learning; Master of Education in Teaching English As A Second Language; Master of Applied Business Analytics; Master of Entrepreneurship; Master of Human Resource Development; Master of Data Science; Master of Project Management accredited by CMI (UK) and PMI GAC; Master of Clinical Psychology; Master of Philosophy (MPhil) in Psychology; Masters in Counselling
