University,UG Programs,PG Programs
Universiti Tun Hussein Onn  Malaysia (UTHM),,
Ellis University,,
Whitworth University,,
MIA Digital University,,
Sanata Dharma University,,
Universitat Oberta de Catalunya (UOC),,
COMSATS University Islamabad,,
Semmelweis University,Dietetics; Health Tourism Management; Midwifery; Nursing; Optometry; Physiotherapy; Public Health Supervisor; Conductive Education,Dentistry; General Medicine; Nursing; Pharmaceutical Sciences; Physiotherapy
École Nationale d'Ingénieurs ENIB Brest,,
Academia Idiomas Smart,,
The American Business School of Paris,,
Flinders University,"Bachelor of Archaeology; Bachelor of Archaeology; Bachelor of Arts; Bachelor of Arts; Bachelor of Arts – Enhanced Program for High Achievers; Bachelor of Arts – Enhanced Program for High Achievers; Bachelor of Creative Arts (Costume Design); Bachelor of Creative Arts (Costume Design); Bachelor of Creative Arts (Costume Design) (VET Pathway); Bachelor of Creative Arts (Costume Design) (VET Pathway); Bachelor of Creative Arts (Creative Writing); Bachelor of Creative Arts (Dance); Bachelor of Creative Arts (Drama); Bachelor of Creative Arts (Enterprise); Bachelor of Creative Arts (Fashion); Bachelor of Creative Arts (Fashion) (VET Pathway); Bachelor of Creative Arts (Fashion) (VET Pathway); Bachelor of Creative Arts (Visual Arts); Bachelor of Creative Arts (Visual Arts); Bachelor of Creative Arts (Visual Effects and Entertainment Design); Bachelor of Creative Arts (Visual Effects and Entertainment Design); Bachelor of Creative Arts (Visual Effects and Entertainment Design) (Honours); Bachelor of Creative Arts (Visual Effects and Entertainment Design) (VET pathway); Bachelor of Creative Arts (Visual Effects and Entertainment Design) (VET pathway); Bachelor of Design and Technology Innovation; Bachelor of Design and Technology Innovation; Bachelor of General Studies; Bachelor of General Studies; Bachelor of Languages; Bachelor of Languages; Bachelor of Science (Geography); Bachelor of Science (Geography); Bachelor of Science (Honours) (Geography); Bachelor of Science (Honours) (Geography); Bachelor of Science (Honours) (Palaeontology); Bachelor of Science (Honours) (Palaeontology); Bachelor of Science (Palaeontology); Bachelor of Science (Palaeontology); Bachelor of Accounting; Bachelor of Accounting; Bachelor of Accounting (Advanced Leadership); Bachelor of Accounting (Advanced Leadership); Bachelor of Accounting (Online); Bachelor of Accounting and Finance; Bachelor of Accounting and Finance; Bachelor of Accounting and Finance (Advanced Leadership); Bachelor of Banking and Finance; Bachelor of Banking and Finance (Advanced Leadership); Bachelor of Business; Bachelor of Business; Bachelor of Business (Advanced Leadership); Bachelor of Business (Advanced Leadership); Bachelor of Business (Innovation and Enterprise); Bachelor of Business (Innovation and Enterprise); Bachelor of Business (International Business); Bachelor of Business (International Business); Bachelor of Business (International Business) (Online); Bachelor of Business (International Business) (Online); Bachelor of Business (Management); Bachelor of Business (Management); Bachelor of Business (Management) (Online); Bachelor of Business (Management) (Online); Bachelor of Business (Marketing); Bachelor of Business (Marketing); Bachelor of Business (Marketing) (Online); Bachelor of Business (Online); Bachelor of Business (Online); Bachelor of Finance; Bachelor of Finance; Bachelor of Finance (Advanced Leadership); Bachelor of Finance and Business Economics; Bachelor of Finance and Business Economics (Advanced Leadership); Bachelor of Applied Geographical Information Systems; Bachelor of Applied Geographical Information Systems; Bachelor of Computer Science; Bachelor of Computer Science; Bachelor of Computer Science (Artificial Intelligence); Bachelor of Computer Science (Artificial Intelligence) (Honours); Bachelor of Computer Science (Honours); Bachelor of Computer Science (Honours); Bachelor of Computer Science (Simulation & Serious Games) (Honours); Bachelor of Engineering (Biomedical) (Honours); Bachelor of Engineering (Biomedical) (Honours); Bachelor of Engineering (Biomedical) (Honours)/Master of Engineering (Biomedical); Bachelor of Engineering (Biomedical) (Honours)/Master of Engineering (Biomedical); Bachelor of Engineering (Civil) (Honours); Bachelor of Engineering (Civil) (Honours); Bachelor of Engineering (Computer & Network Systems)(Honours); Bachelor of Engineering (Computer & Network Systems)(Honours); Bachelor of Engineering (Electrical) (Honours); Bachelor of Engineering (Electrical) (Honours); Bachelor of Engineering (Electronics) (Honours); Bachelor of Engineering (Electronics) (Honours); Bachelor of Engineering (Honours) - Flexible Entry; Bachelor of Engineering (Honours) - Flexible Entry; Bachelor of Engineering (Maritime) (Honours); Bachelor of Engineering (Maritime) (Honours); Bachelor of Engineering (Mechanical) (Honours); Bachelor of Engineering (Mechanical) (Honours); Bachelor of Engineering (Mechanical) (Honours)/Master of Engineering (Biomedical); Bachelor of Engineering (Mechanical) (Honours)/Master of Engineering (Biomedical); Bachelor of Engineering (Robotics) (Honours); Bachelor of Engineering (Robotics) (Honours); Bachelor of Engineering (Robotics) (Honours)/ Master of Engineering (Electronics); Bachelor of Engineering (Robotics) (Honours)/ Master of Engineering (Electronics); Bachelor of Engineering (Software) (Honours); Bachelor of Engineering (Software) (Honours); Bachelor of Engineering Science; Bachelor of Engineering Science; Bachelor of Information Technology; Bachelor of Information Technology; Bachelor of Information Technology (Digital Health Systems) (Honours); Bachelor of Information Technology (Digital Health Systems) (Honours); Bachelor of Information Technology (Digital Media); Bachelor of Information Technology (Digital Media); Bachelor of Information Technology (Digital Media) (Honours); Bachelor of Information Technology (Digital Media) (Honours); Bachelor of Information Technology (Honours); Bachelor of Information Technology (Honours); Bachelor of Information Technology (Network & Cybersecurity Systems); Bachelor of Information Technology (Network & Cybersecurity Systems); Bachelor of Information Technology (Network & Cybersecurity Systems) (Honours); Bachelor of Information Technology (Network & Cybersecurity Systems) (Honours); Bachelor of Information Technology (Network and Cybersecurity Systems) (Online); Bachelor of Information Technology (Online); Bachelor of Information Technology (Simulation and Serious Games); Bachelor of Information Technology (Simulation and Serious Games); Bachelor of Information Technology (Simulation and Serious Games) (Honours); Bachelor of Science (Honours) (Chemical Sciences)/Master of Engineering (Materials); Bachelor of Science (Honours) (Chemical Sciences)/Master of Engineering (Materials); Bachelor of Arts (Psychological Science Pathway); Bachelor of Arts (Psychological Science Pathway); Bachelor of Arts and Science; Bachelor of Arts and Science; Bachelor of Behavioural Science (Psychology); Bachelor of Behavioural Science (Psychology); Bachelor of Clinical Sciences/Doctor of Medicine (MD); Bachelor of Health Sciences; Bachelor of Health Sciences; Bachelor of Health Sciences/Master of Occupational Therapy; Bachelor of Health Sciences/Master of Physiotherapy; Bachelor of Healthy Ageing (Online); Bachelor of Healthy Ageing (Online); Bachelor of Human Nutrition; Bachelor of Human Nutrition; Bachelor of Medical Science; Bachelor of Medical Science; Bachelor of Medical Science (Vision Science)/ Master of Optometry; Bachelor of Medical Science (Vision Science)/ Master of Optometry; Bachelor of Midwifery (Post Registration) (Registered Nurse); Bachelor of Midwifery (Post Registration) (Registered Nurse); Bachelor of Midwifery (Pre-registration); Bachelor of Midwifery (Pre-registration); Bachelor of Nursing (Graduate entry); Bachelor of Nursing (Graduate entry); Bachelor of Nursing (Pre-registration); Bachelor of Nursing (Pre-registration); Bachelor of Nursing (Pre-registration) Riverland; Bachelor of Nursing (Pre-registration) Riverland; Bachelor of Nursing (Re-entry); Bachelor of Nursing (Re-entry); Bachelor of Nutrition and Dietetics; Bachelor of Paramedic Science; Bachelor of Paramedic Science; Bachelor of Psychological Science; Bachelor of Psychological Science; Bachelor of Psychology (Honours); Bachelor of Psychology (Honours); Bachelor of Science; Bachelor of Science; Bachelor of Science (Animal Behaviour); Bachelor of Science (Animal Behaviour); Bachelor of Science (Biotechnology); Bachelor of Science (Biotechnology); Bachelor of Science (Honours) (Animal Behaviour); Bachelor of Science (Honours) (Animal Behaviour); Bachelor of Science (Honours) (Biotechnology); Bachelor of Science (Honours) (Biotechnology); Bachelor of Science (Honours) (Molecular Bioscience); Bachelor of Science (Honours) (Molecular Bioscience); Bachelor of Science (Honours) – Enhanced Program for High Achievers; Bachelor of Science (Honours) – Enhanced Program for High Achievers; Bachelor of Speech Pathology; Bachelor of Health Sciences/Graduate Diploma in Environmental Health Practice; Bachelor of Health Sciences/Graduate Diploma in Environmental Health Practice; Bachelor of Mathematical Sciences; Bachelor of Mathematical Sciences; Bachelor of Mathematical Sciences (Honours); Bachelor of Mathematical Sciences (Honours); Bachelor of Science (Biodiversity & Conservation); Bachelor of Science (Biodiversity & Conservation); Bachelor of Science (Chemical Sciences); Bachelor of Science (Chemical Sciences); Bachelor of Science (Coasts & Oceans); Bachelor of Science (Coasts & Oceans); Bachelor of Science (Energy and Advanced Materials); Bachelor of Science (Energy and Advanced Materials); Bachelor of Science (Environmental Science); Bachelor of Science (Environmental Science); Bachelor of Science (Forensic & Analytical Science); Bachelor of Science (Forensic & Analytical Science); Bachelor of Science (Forensic and Analytical Science Pathway); Bachelor of Science (Forensic and Analytical Science Pathway); Bachelor of Science (Honours) (Biodiversity and Conservation); Bachelor of Science (Honours) (Biodiversity and Conservation); Bachelor of Science (Honours) (Chemical Sciences); Bachelor of Science (Honours) (Chemical Sciences); Bachelor of Science (Honours) (Coasts and Oceans); Bachelor of Science (Honours) (Coasts and Oceans); Bachelor of Science (Honours) (Energy and Advanced Materials); Bachelor of Science (Honours) (Energy and Advanced Materials); Bachelor of Science (Honours) (Environmental Science); Bachelor of Science (Honours) (Environmental Science); Bachelor of Science (Honours) (Forensic and Analytical Science); Bachelor of Science (Honours) (Forensic and Analytical Science); Bachelor of Science (Honours) (Hydrology); Bachelor of Science (Honours) (Hydrology); Bachelor of Science (Honours) (Marine Biology & Aquaculture); Bachelor of Science (Honours) (Marine Biology & Aquaculture); Bachelor of Science (Honours) (Marine Biology); Bachelor of Science (Honours) (Marine Biology); Bachelor of Science (Honours) (Nanotechnology); Bachelor of Science (Honours) (Nanotechnology); Bachelor of Science (Honours) (Physics); Bachelor of Science (Honours) (Physics); Bachelor of Science (Hydrology); Bachelor of Science (Hydrology); Bachelor of Science (Marine Biology & Aquaculture); Bachelor of Science (Marine Biology & Aquaculture); Bachelor of Science (Marine Biology); Bachelor of Science (Marine Biology); Bachelor of Science (Nanotechnology); Bachelor of Science (Nanotechnology); Bachelor of Science (Physics); Bachelor of Science (Physics); Bachelor of Arts (Education (Primary R-7) Pathway); Bachelor of Arts (Education (Primary R-7) Pathway); Bachelor of Arts (Education (Secondary) Pathway); Bachelor of Arts (Education (Secondary) Pathway); Bachelor of Arts pathway to Master of Teaching (Primary R-7); Bachelor of Arts pathway to Master of Teaching (Primary R-7); Bachelor of Arts pathway to Master of Teaching (Secondary); Bachelor of Arts pathway to Master of Teaching (Secondary); Bachelor of Arts, Master of Teaching (Early Childhood); Bachelor of Arts, Master of Teaching (Early Childhood); Bachelor of Arts, Master of Teaching (Primary R-7); Bachelor of Arts, Master of Teaching (Primary R-7); Bachelor of Arts, Master of Teaching (Secondary); Bachelor of Arts, Master of Teaching (Secondary); Bachelor of Business (Human Resource Management); Bachelor of Business (Human Resource Management); Bachelor of Business (Sport Management); Bachelor of Business (Supply Chain Management); Bachelor of Business Economics; Bachelor of Business Economics (Advanced Leadership); Bachelor of Business Economics (Advanced Leadership); Bachelor of Commerce; Bachelor of Commerce; Bachelor of Creative Arts (Screen); Bachelor of Criminology; Bachelor of Criminology; Bachelor of Criminology (Honours); Bachelor of Criminology (Honours); Bachelor of Disability & Developmental Education (Rehabilitation Counselling); Bachelor of Disability & Developmental Education (Rehabilitation Counselling); Bachelor of Disability & Developmental Education (Rehabilitation Counselling) (Online); Bachelor of Disability & Developmental Education (Rehabilitation Counselling) (Online); Bachelor of Disability and Developmental Education; Bachelor of Disability and Developmental Education; Bachelor of Disability and Developmental Education (Online); Bachelor of Education (Early Childhood), Bachelor of Arts; Bachelor of Education (Early Childhood), Bachelor of Arts; Bachelor of Education (Early Childhood)/Bachelor of Special Education; Bachelor of Education (Early Childhood)/Bachelor of Special Education; Bachelor of Education (Primary R-7) / Bachelor of Arts; Bachelor of Education (Primary R-7) / Bachelor of Arts; Bachelor of Education (Primary R-7) / Bachelor of General Science; Bachelor of Education (Primary R-7) / Bachelor of General Science; Bachelor of Education (Primary R-7) / Bachelor of Special Education; Bachelor of Education (Primary R-7) / Bachelor of Special Education; Bachelor of Education (Secondary)/ Bachelor of Health Sciences; Bachelor of Education (Secondary)/ Bachelor of Health Sciences; Bachelor of Education (Secondary)/Bachelor of Arts; Bachelor of Education (Secondary)/Bachelor of Arts; Bachelor of Education (Secondary)/Bachelor of Languages; Bachelor of Education (Secondary)/Bachelor of Languages; Bachelor of Education (Secondary)/Bachelor of Science; Bachelor of Education (Secondary)/Bachelor of Science; Bachelor of Education (Secondary)/Bachelor of Special Education; Bachelor of Education (Secondary)/Bachelor of Special Education; Bachelor of Exercise Science; Bachelor of Exercise Science; Bachelor of Exercise Science / Master of Clinical Exercise Physiology; Bachelor of Exercise Science / Master of Clinical Exercise Physiology; Bachelor of General Science / Master of Teaching (Primary R-7); Bachelor of General Science / Master of Teaching (Primary R-7); Bachelor of International Relations and Political Science; Bachelor of International Relations and Political Science; Bachelor of Languages / Master of Teaching (Secondary); Bachelor of Languages / Master of Teaching (Secondary); Bachelor of Law and Society; Bachelor of Law and Society; Bachelor of Law and Society (Law Pathway); Bachelor of Law and Society (Law Pathway); Bachelor of Laws; Bachelor of Laws (Honours); Bachelor of Laws and Legal Practice; Bachelor of Laws and Legal Practice; Bachelor of Laws and Legal Practice (Honours); Bachelor of Laws and Legal Practice (Honours); Bachelor of Media Arts; Bachelor of Media Arts; Bachelor of Media and Communication; Bachelor of Media and Communication; Bachelor of Science / Master of Teaching (Secondary); Bachelor of Science / Master of Teaching (Secondary); Bachelor of Social Work; Bachelor of Social Work; Bachelor of Sport, Health & Physical Activity; Bachelor of Sport, Health & Physical Activity; Bachelor of Sport, Health and Physical Activity (Outdoor Education); Bachelor of Theology; Bachelor of Theology; Bachelor of Tourism and Events; Bachelor of Tourism and Events",Master of Archaeology and Heritage Management (Advanced level entry); Master of Archaeology and Heritage Management (Advanced level entry); Master of Archaeology and Heritage Management (Basic level entry); Master of Archaeology and Heritage Management (Basic level entry); Master of Arts (Teaching English as a Second Language); Master of Arts (Teaching English as a Second Language); Master of Language Studies; Master of Language Studies; Master of Maritime Archaeology; Master of Maritime Archaeology; Master of Maritime Archaeology; Master of Maritime Archaeology; Master of Maritime Archaeology; Master of Teaching English to Speakers of Other Languages (TESOL); Master of Accounting; Master of Accounting; Master of Accounting and Finance; Master of Accounting and Finance; Master of Accounting and Marketing; Master of Accounting and Marketing; Master of Business; Master of Business; Master of Business (Finance); Master of Business (Finance); Master of Business (International Business); Master of Business (International Business); Master of Business (Marketing); Master of Business (Marketing); Master of Business Administration/Master of Health Administration; Master of Engineering (Biomedical); Master of Engineering (Biomedical); Master of Engineering (Materials); Master of Engineering (Materials); Master of Engineering Science (Biomedical); Master of Engineering Science (Biomedical); Master of Engineering Science (Civil); Master of Engineering Science (Civil); Master of Engineering Science (Electrical and Electronic); Master of Engineering Science (Electrical and Electronic); Master of Engineering Science (Materials); Master of Engineering Science (Mechanical); Master of Engineering Science (Mechanical); Master of Engineering Science (Software); Master of Engineering Science (Software); Master of Engineering (Civil); Master of Engineering (Civil); Master of Engineering (Electronics); Master of Engineering (Electronics); Master of Geospatial Information Science; Master of Geospatial Information Science; Master of Information Technology; Master of Information Technology; Master of Information Technology (Network and Cybersecurity Systems); Master of Science (Computer Science); Master of Science (Computer Science); Doctor of Medicine; Master of Applied Gerontology; Master of Applied Gerontology; Master of Applied Gerontology; Master of Audiology; Master of Biotechnology; Master of Biotechnology; Master of Clinical Exercise Physiology; Master of Clinical Exercise Physiology; Master of Clinical Rehabilitation; Master of Clinical Rehabilitation; Master of Clinical Rehabilitation; Master of Cognitive Behaviour Therapy; Master of Cognitive Behaviour Therapy; Master of Cognitive Behaviour Therapy; Master of Health Administration; Master of Health Administration; Master of Health Administration; Master of Health and International Development; Master of Health and International Development; Master of Health and International Development; Master of Midwifery (Coursework); Master of Midwifery (Coursework); Master of Nurse Practitioner; Master of Nursing (Aged Care); Master of Nursing (Aged Care); Master of Nursing (Aged Care); Master of Nursing (Cardiac); Master of Nursing (Cardiac); Master of Nursing (Cardiac); Master of Nursing (Child and Family Health); Master of Nursing (Child and Family Health); Master of Nursing (Critical Care); Master of Nursing (Critical Care); Master of Nursing (Diabetes Management and Education); Master of Nursing (Diabetes Management and Education); Master of Nursing (Emergency); Master of Nursing (Emergency); Master of Nursing (General Practice and Community); Master of Nursing (General Practice and Community); Master of Nursing (General Practice and Community); Master of Nursing (High Dependency); Master of Nursing (High Dependency); Master of Nursing (High Dependency); Master of Nursing (Mental Health); Master of Nursing (Mental Health); Master of Nursing (Mental Health); Master of Nursing (Paediatrics); Master of Nursing (Paediatrics); Master of Nursing (Global Health Care) (International Health Care); Master of Nursing (Global Health Care) (International Health Care); Master of Nursing (Global Health Care) (International Health Care); Master of Nursing (Global Health Care) (Leading Quality and Safety); Master of Nursing (Global Health Care) (Leading Quality and Safety); Master of Nursing (Global Health Care) (Leading Quality and Safety); Master of Nursing (Global Health Care) (Learning and Teaching); Master of Nursing (Global Health Care) (Learning and Teaching); Master of Nursing (Global Health Care) (Learning and Teaching); Master of Nutrition and Dietetics; Master of Occupational Therapy; Master of Palliative Care; Master of Palliative Care; Master of Palliative Care in Aged Care; Master of Palliative Care in Aged Care; Master of Palliative Care in Aged Care; Master of Paramedic Science; Master of Paramedic Science; Master of Physiotherapy; Master of Psychology (Clinical); Master of Psychology (Clinical); Master of Psychology (Clinical); Master of Public Health; Master of Public Health; Master of Public Health; Master of Science (Health Administration); Master of Science (Health Administration); Master of Speech Pathology; Master of Engineering Science (Materials); Master of Environmental Health; Master of Environmental Health; Master of Environmental Health; Master of Environmental Management; Master of Environmental Management; Master of Nanotechnology; Master of Nanotechnology; Master of Science (Aquaculture); Master of Science (Aquaculture); Master of Science (Chemistry); Master of Science (Chemistry); Master of Science (Groundwater Hydrology); Master of Science (Groundwater Hydrology); Master of Science (Mathematics); Master of Science (Mathematics); Master of Science (Physics); Master of Science (Physics); Master of Science (Water Resources Management); Master of Science (Water Resources Management); Juris Doctor; Juris Doctor; Master of Arts (International Development); Master of Arts (International Development); Master of Arts (International Development); Master of Arts (International Relations); Master of Arts (International Relations); Master of Arts (Women's Studies); Master of Arts (Women's Studies); Master of Arts (Women's Studies); Master of Arts (Women's Studies); Master of Business (Human Resource Management); Master of Business (Human Resource Management); Master of Clinical Education; Master of Clinical Education; Master of Clinical Education; Master of Disability Policy and Practice; Master of Disability Policy and Practice; Master of Disability Policy and Practice; Master of Disability Policy and Practice [1.5 years]; Master of Disability Policy and Practice [1.5 years]; Master of Disability Policy and Practice [1.5 years]; Master of Education (Basic Entry Level); Master of Education (Basic Entry Level); Master of Education (Cognitive Psychology and Educational Practice) (Basic level entry); Master of Education (Cognitive Psychology and Educational Practice) (Basic level entry); Master of Education (Cognitive Psychology and Educational Practice) (Progressive level entry); Master of Education (Cognitive Psychology and Educational Practice) (Progressive level entry); Master of Education (Early Childhood Studies) - Basic entry level; Master of Education (Early Childhood Studies) - Progressive entry level; Master of Education (Educational Research Evaluation and Assessment) - Basic entry level; Master of Education (Educational Research Evaluation and Assessment) - Progressive entry level; Master of Education (Gifted Education) - Basic entry level; Master of Education (Gifted Education) - Basic entry level; Master of Education (Gifted Education) - Progressive entry level; Master of Education (Gifted Education) - Progressive entry level; Master of Education (Higher Education) [Basic level entry]; Master of Education (Higher Education) [Basic level entry]; Master of Education (Higher Education) [Progressive level entry]; Master of Education (Higher Education) [Progressive level entry]; Master of Education (International Baccalaureate); Master of Education (International Baccalaureate) - Progressive level entry; Master of Education (Languages Education) [Basic level entry]; Master of Education (Languages Education) [Basic level entry]; Master of Education (Languages Education) [Progressive level entry]; Master of Education (Languages Education) [Progressive level entry]; Master of Education (Leadership and Management) - Basic level entry; Master of Education (Leadership and Management) - Basic level entry; Master of Education (Leadership and Management) - Progressive level entry; Master of Education (Leadership and Management) - Progressive level entry; Master of Education (Progressive Entry Level); Master of Education (Progressive Entry Level); Master of Education (Special Education) - Basic entry level; Master of Education (Special Education) - Basic entry level; Master of Education (Special Education) - Progressive entry level; Master of Education (Special Education) - Progressive entry level; Master of Education (Wellbeing and Positive Mental Health) - Basic level entry; Master of Education (Wellbeing and Positive Mental Health) - Basic level entry; Master of Education (Wellbeing and Positive Mental Health) - Progressive level entry; Master of Education (Wellbeing and Positive Mental Health) - Progressive level entry; Master of International Development; Master of International Development; Master of Laws (International Law and International Relations) [Basic level entry]; Master of Laws (International Law and International Relations) [Progressive level entry]; Master of Public Administration; Master of Public Administration; Master of Public Administration (Management); Master of Public Administration (Management); Master of Public Administration (Policy); Master of Public Administration (Policy); Master of Public Health; Master of Public Policy and Management; Master of Public Policy and Management; Master of Public Policy and Management; Master of Remote and Indigenous Health; Master of Remote and Indigenous Health; Master of Screen and Media Production (Advanced level entry); Master of Screen and Media Production (Advanced level entry); Master of Screen and Media Production (Basic level entry); Master of Screen and Media Production (Basic level entry); Master of Screen and Media Production (Intermediate level entry); Master of Screen and Media Production (Intermediate level entry); Master of Social Work (Graduate Entry); Master of Social Work (Graduate Entry); Master of Social Work (Qualified Social Worker Entry); Master of Social Work (Qualified Social Worker Entry); Master of Teaching (Early Childhood); Master of Teaching (Early Childhood); Master of Teaching (Primary R-7); Master of Teaching (Primary R-7); Master of Teaching (Special Education) (Primary R-7 stream); Master of Teaching (Special Education) (Primary R-7 stream); Master of Teaching (Special Education) (Secondary Stream); Master of Teaching (Special Education) (Secondary Stream); Master of Teaching (Secondary); Master of Teaching (Secondary); Master of Theological Studies; Master of Theological Studies; Master of Tourism and Events; Master of Tourism and Events
