University,Year,Rank
Universität der Künste Berlin,2017 #101-150,#101-150
Universität der Künste Berlin,2017 #51-100,#51-100
Universität der Künste Berlin,2018 #51-100,#51-100
Universität der Künste Berlin,2018 #51-100,#51-100
Universität der Künste Berlin,2019 #=49,#=49
Universität der Künste Berlin,2020 #40,#40
Universität der Künste Berlin,2021 #=41,#=41
Universität der Künste Berlin,2021 #=30,#=30
Universität der Künste Berlin,2022 #=33,#=33
Universität der Künste Berlin,2022 #44,#44
Universität der Künste Berlin,2023 #31,#31
Universität der Künste Berlin,2023 #48,#48
University of Lausanne,2012 #115,#115
University of Lausanne,2014 #111,#111
University of Lausanne,2015 #105,#105
University of Lausanne,2016 #=143,#=143
University of Lausanne,2017 #138,#138
University of Lausanne,2018 #146,#146
University of Lausanne,2019 #=149,#=149
University of Lausanne,2020 #153,#153
University of Lausanne,2021 #169,#169
University of Lausanne,2022 #176,#176
University of Lausanne,2023 #=203,#=203
University of Lausanne,2024 #=220,#=220
Rotman School of Management,2020 #17,#17
Rotman School of Management,2021 #17,#17
Rotman School of Management,2022 #=13,#=13
Rotman School of Management,2023 #13,#13
Rotman School of Management,2024 #12,#12
University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca,2019 #201-250,#201-250
University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca,2020 #201-250,#201-250
University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca,2021 #251-300,#251-300
University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca,2022 #251-300,#251-300
University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca,2023 #251-300,#251-300
Universidad del Norte ,2014 # 701+,# 701+
Universidad del Norte ,2015 # 701+,# 701+
Universidad del Norte ,2016 #701+,#701+
Universidad del Norte ,2017 #701+,#701+
Universidad del Norte ,2018 #801-1000,#801-1000
Universidad del Norte ,2019 #801-1000,#801-1000
Universidad del Norte ,2020 #801-1000,#801-1000
Universidad del Norte ,2021 #1001+,#1001+
Universidad del Norte ,2022 #1001-1200,#1001-1200
Universidad del Norte ,2023 #1001-1200,#1001-1200
Universidad del Norte ,2024 #1001-1200,#1001-1200
Omar Al Mukhtar University,2024 #201+,#201+
Sustainability Management School ,2023 #131-140,#131-140
Florida Agricultural and Mechanical University,2020 #251-300,#251-300
Florida Agricultural and Mechanical University,2021 #301-350,#301-350
Universitas Brawijaya ,2012 #601+,#601+
Universitas Brawijaya ,2014 # 701+,# 701+
Universitas Brawijaya ,2015 # 701+,# 701+
Universitas Brawijaya ,2016 #701+,#701+
Universitas Brawijaya ,2017 #701+,#701+
Universitas Brawijaya ,2018 #801-1000,#801-1000
Universitas Brawijaya ,2019 #801-1000,#801-1000
Universitas Brawijaya ,2020 #1001+,#1001+
Universitas Brawijaya ,2021 #1001+,#1001+
Universitas Brawijaya ,2022 #1001-1200,#1001-1200
Universitas Brawijaya ,2023 #801-1000,#801-1000
Universitas Brawijaya ,2024 #801-850,#801-850
University of Tuzla,2024 #=134,#=134
Universidad Nacional de Tucumà¡n,2014 # 701+,# 701+
Universidad Nacional de Tucumà¡n,2015 # 701+,# 701+
Universidad Nacional de Tucumà¡n,2016 #701+,#701+
Universidad Nacional de Tucumà¡n,2017 #701+,#701+
Universidad Nacional de Tucumà¡n,2018 #801-1000,#801-1000
Universidad Nacional de Tucumà¡n,2021 #1001+,#1001+
Universidad Nacional de Tucumà¡n,2022 #1201+,#1201+
Universidad Nacional de Tucumà¡n,2023 #1201-1400,#1201-1400
Universidad Nacional de Tucumà¡n,2024 #1401+,#1401+
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2012 #350,#350
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2014 #345,#345
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2015 #337,#337
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2016 #299,#299
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2017 #=321,#=321
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2018 #275,#275
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2019 #=275,#=275
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2020 #300,#300
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2021 #314,#314
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2022 #=319,#=319
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2023 #=343,#=343
Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2024 #354,#354
Shiraz University,2019 #801-1000,#801-1000
Shiraz University,2020 #801-1000,#801-1000
Shiraz University,2021 #801-1000,#801-1000
Shiraz University,2022 #751-800,#751-800
Shiraz University,2023 #751-800,#751-800
Shiraz University,2024 #681-690,#681-690
Kumoh National Institute of Technology ,2023 #=314,#=314
Kumoh National Institute of Technology ,2024 #=350,#=350
Lakehead University,2024 #1001-1050,#1001-1050
Ninevah University,2022 #131-150,#131-150
Ninevah University,2023 #121-130,#121-130
Razi University,2024 #=106,#=106
Dow University of Health Sciences,2021 #601-650,#601-650
Dow University of Health Sciences,2022 #551-600,#551-600
Dow University of Health Sciences,2023 #601-650,#601-650
Jenkins Graduate School of Management,2012 #291,#291
Jenkins Graduate School of Management,2014 #=304,#=304
Jenkins Graduate School of Management,2015 #=388,#=388
Jenkins Graduate School of Management,2016 #=309,#=309
Jenkins Graduate School of Management,2017 #277,#277
Jenkins Graduate School of Management,2018 #263,#263
Jenkins Graduate School of Management,2019 #=279,#=279
Jenkins Graduate School of Management,2020 #285,#285
Jenkins Graduate School of Management,2021 #295,#295
Jenkins Graduate School of Management,2022 #=300,#=300
Jenkins Graduate School of Management,2023 #=312,#=312
Jenkins Graduate School of Management,2024 #274,#274
Youngsan University,2022 #1001-1200,#1001-1200
Youngsan University,2023 #1201-1400,#1201-1400
Youngsan University,2024 #1201-1400,#1201-1400
University of Gloucestershire,2024 #771-780,#771-780
Naresuan University ,2024 #1201-1400,#1201-1400
MOTILAL NEHRU NATIONAL INSTITUTE OF TECHNOLOGY ALLAHABAD,2024 #=166,#=166
University of Tlemcen,2016 #71-80,#71-80
University of Tlemcen,2018 #71-80,#71-80
University of Tlemcen,2019 #91-100,#91-100
University of Tlemcen,2020 #101-110,#101-110
University of Tlemcen,2021 #121-130,#121-130
University of Tlemcen,2022 #131-150,#131-150
University of Tlemcen,2023 #131-150,#131-150
University of Tlemcen,2024 #131-150,#131-150
Universidad Autónoma de Chiriquí - UNACHI,2024 #=81,#=81
Kremenchuk Mykhailo Ostrohradskyi National University,2016 #151-200,#151-200
Kremenchuk Mykhailo Ostrohradskyi National University,2018 #201-250,#201-250
Kremenchuk Mykhailo Ostrohradskyi National University,2019 #251-300,#251-300
Kremenchuk Mykhailo Ostrohradskyi National University,2020 #301-350,#301-350
Kremenchuk Mykhailo Ostrohradskyi National University,2021 #301-350,#301-350
Kremenchuk Mykhailo Ostrohradskyi National University,2022 #301-350,#301-350
Islamic University of Lebanon,2021 #51-60,#51-60
Islamic University of Lebanon,2022 #36,#36
Islamic University of Lebanon,2023 #43,#43
Islamic University of Lebanon,2024 #35,#35
Soochow University,2021 #651-700,#651-700
Soochow University,2022 #601-650,#601-650
Soochow University,2023 #651-700,#651-700
Soochow University,2024 #681-690,#681-690
Sorbonne University,2019 #=75,#=75
Sorbonne University,2020 #77,#77
Sorbonne University,2021 #83,#83
Sorbonne University,2022 #72,#72
Sorbonne University,2023 #60,#60
Sorbonne University,2024 #59,#59
Antai College of Economics & Management,2018 #29,#29
Antai College of Economics & Management,2019 #27,#27
Antai College of Economics & Management,2020 #31,#31
Antai College of Economics & Management,2021 #37,#37
Antai College of Economics & Management,2022 #44,#44
Antai College of Economics & Management,2023 #54,#54
Antai College of Economics & Management,2024 #62,#62
Universidad Tecnológica Metropolitana (UTEM),2024 #=192,#=192
Sungshin Women's University,2023 #591-600,#591-600
Sungshin Women's University,2024 #901-950,#901-950
Ankara Yildirim Beyazit University,2024 #=58,#=58
Chengdu University,2023 #=272,#=272
Chengdu University,2024 #=271,#=271
Trinity University,2020 #251-300,#251-300
Tsinghua University,2012 #48,#48
Tsinghua University,2014 #48,#48
Tsinghua University,2015 #47,#47
Tsinghua University,2016 #25,#25
Tsinghua University,2017 #=24,#=24
Tsinghua University,2018 #25,#25
Tsinghua University,2019 #17,#17
Tsinghua University,2020 #16,#16
Tsinghua University,2021 #15,#15
Tsinghua University,2022 #17,#17
Tsinghua University,2023 #14,#14
Tsinghua University,2024 #25,#25
Universidad Tecnológica del Centro,2024 #=233,#=233
EHG - Ecole Hôtelière Geneve (Geneva Hotel Management School),2021 #=40,#=40
EHG - Ecole Hôtelière Geneve (Geneva Hotel Management School),2022 #37,#37
EHG - Ecole Hôtelière Geneve (Geneva Hotel Management School),2023 #31,#31
"Sanjay Gandhi Post Graduate Institute of Medical Sciences, Lucknow (SGPGI)",2020 #451-500,#451-500
"Sanjay Gandhi Post Graduate Institute of Medical Sciences, Lucknow (SGPGI)",2021 #501-550,#501-550
"Sanjay Gandhi Post Graduate Institute of Medical Sciences, Lucknow (SGPGI)",2022 #501-550,#501-550
"Sanjay Gandhi Post Graduate Institute of Medical Sciences, Lucknow (SGPGI)",2023 #551-600,#551-600
"The University of Newcastle, Australia (UON)",2012 #268,#268
"The University of Newcastle, Australia (UON)",2014 #298,#298
"The University of Newcastle, Australia (UON)",2015 #=257,#=257
"The University of Newcastle, Australia (UON)",2016 #=256,#=256
"The University of Newcastle, Australia (UON)",2017 #=245,#=245
"The University of Newcastle, Australia (UON)",2018 #=224,#=224
"The University of Newcastle, Australia (UON)",2019 #=214,#=214
"The University of Newcastle, Australia (UON)",2020 #207,#207
"The University of Newcastle, Australia (UON)",2021 #197,#197
"The University of Newcastle, Australia (UON)",2022 #197,#197
"The University of Newcastle, Australia (UON)",2023 #192,#192
"The University of Newcastle, Australia (UON)",2024 #=173,#=173
Ukrainian National Forestry University,2021 #251-300,#251-300
Ukrainian National Forestry University,2022 #251-300,#251-300
Universidade Federal de São Paulo,2012 #401- 450,#401- 450
Universidade Federal de São Paulo,2014 #411-420,#411-420
Universidade Federal de São Paulo,2015 #421-430,#421-430
Universidade Federal de São Paulo,2016 #491-500,#491-500
Universidade Federal de São Paulo,2017 #501-550,#501-550
Universidade Federal de São Paulo,2018 #501-550,#501-550
Universidade Federal de São Paulo,2019 #=464,#=464
Universidade Federal de São Paulo,2020 #439,#439
Universidade Federal de São Paulo,2021 #420,#420
Universidade Federal de São Paulo,2022 #=434,#=434
Universidade Federal de São Paulo,2023 #=441,#=441
Universidade Federal de São Paulo,2024 #731-740,#731-740
Sohar University,2019 #111-120,#111-120
Sohar University,2020 #111-120,#111-120
Sohar University,2021 #131-160,#131-160
Sohar University,2022 #151-180,#151-180
Sohar University,2023 #121-130,#121-130
Sohar University,2024 #101-110,#101-110
"Vietnam National University, Hanoi ",2019 #801-1000,#801-1000
"Vietnam National University, Hanoi ",2020 #801-1000,#801-1000
"Vietnam National University, Hanoi ",2021 #801-1000,#801-1000
"Vietnam National University, Hanoi ",2022 #801-1000,#801-1000
"Vietnam National University, Hanoi ",2023 #801-1000,#801-1000
"Vietnam National University, Hanoi ",2024 #951-1000,#951-1000
Nanjing Medical University,2020 #501-550,#501-550
Nanjing Medical University,2020 #251-300,#251-300
Nanjing Medical University,2020 #451-500,#451-500
Nanjing Medical University,2021 #451-500,#451-500
Nanjing Medical University,2021 #401-450,#401-450
Nanjing Medical University,2021 #251-300,#251-300
Nanjing Medical University,2022 #451-500,#451-500
Nanjing Medical University,2022 #251-300,#251-300
Nanjing Medical University,2022 #351-400,#351-400
Nanjing Medical University,2023 #451-500,#451-500
Nanjing Medical University,2023 #451-500,#451-500
Lebanese French University Iraq,2024 #201+,#201+
Yong In University ,2023 #=339,#=339
Yong In University ,2024 #=364,#=364
Centro Universitário Ritter dos Reis,2024 #=303,#=303
Volgograd State Technical University,2020 #251-300,#251-300
Volgograd State Technical University,2021 #301-350,#301-350
Volgograd State Technical University,2022 #301-350,#301-350
The University of Texas at Arlington College of Business,2019 #51+,#51+
The University of Texas at Arlington College of Business,2020 #51+,#51+
The University of Texas at Arlington College of Business,2021 #51+,#51+
